,Image,StyleLoss,name,index
0,"00000-1-(anime_1.3),1girl,white background,portrait.png",0.4523393829674622,AWPainting 1.1_v1.1.safetensors-Style-0,0
1,"00001-2-(anime_1.3),1girl,white background,portrait.png",0.7254984264516173,AWPainting 1.1_v1.1.safetensors-Style-0,0
2,"00002-3-(anime_1.3),1girl,white background,portrait.png",0.8055267735711863,AWPainting 1.1_v1.1.safetensors-Style-0,0
3,"00003-4-(anime_1.3),1girl,white background,portrait.png",3.1070814786293264,AWPainting 1.1_v1.1.safetensors-Style-0,0
4,"00004-5-(anime_1.3),1girl,white background,portrait.png",0.3020509098833438,AWPainting 1.1_v1.1.safetensors-Style-0,0
5,"00005-6-(anime_1.3),1girl,white background,portrait.png",1.1282780974615103,AWPainting 1.1_v1.1.safetensors-Style-0,0
6,"00006-7-(anime_1.3),1girl,white background,portrait.png",0.7349477443373117,AWPainting 1.1_v1.1.safetensors-Style-0,0
7,"00007-8-(anime_1.3),1girl,white background,portrait.png",0.6657539717717645,AWPainting 1.1_v1.1.safetensors-Style-0,0
8,"00008-9-(anime_1.3),1girl,white background,portrait.png",1.6377982634609756,AWPainting 1.1_v1.1.safetensors-Style-0,0
9,"00009-10-(anime_1.3),1girl,white background,portrait.png",3.459608811186073,AWPainting 1.1_v1.1.safetensors-Style-0,0
10,"00010-11-(anime_1.3),1girl,white background,portrait.png",1.2883657098372157,AWPainting 1.1_v1.1.safetensors-Style-0,0
11,"00011-12-(anime_1.3),1girl,white background,portrait.png",-0.2859679075383178,AWPainting 1.1_v1.1.safetensors-Style-0,0
12,"00012-13-(anime_1.3),1girl,white background,portrait.png",0.32353883812357975,AWPainting 1.1_v1.1.safetensors-Style-0,0
13,"00013-14-(anime_1.3),1girl,white background,portrait.png",1.9310929117043614,AWPainting 1.1_v1.1.safetensors-Style-0,0
14,"00014-15-(anime_1.3),1girl,white background,portrait.png",0.8071479630777946,AWPainting 1.1_v1.1.safetensors-Style-0,0
15,"00015-16-(anime_1.3),1girl,white background,portrait.png",0.7250000833901501,AWPainting 1.1_v1.1.safetensors-Style-0,0
16,"00016-17-(anime_1.3),1girl,white background,portrait.png",1.2079438261703963,AWPainting 1.1_v1.1.safetensors-Style-0,0
