,Image,StyleLoss,name,index
1303,"00023-24-(low poly art style_1.3),dog,white background.png",0.154654312364294,majicmixRealistic_v6.safetensors-Style-4,4
1304,"00024-25-(low poly art style_1.3),dog,white background.png",-0.010480147903404752,majicmixRealistic_v6.safetensors-Style-4,4
1305,"00025-26-(low poly art style_1.3),dog,white background.png",0.23290755288168294,majicmixRealistic_v6.safetensors-Style-4,4
1306,"00026-27-(low poly art style_1.3),dog,white background.png",-0.4125278204143834,majicmixRealistic_v6.safetensors-Style-4,4
1307,"00027-28-(low poly art style_1.3),dog,white background.png",0.37800273430969183,majicmixRealistic_v6.safetensors-Style-4,4
1308,"00028-29-(low poly art style_1.3),dog,white background.png",-0.2191431858312213,majicmixRealistic_v6.safetensors-Style-4,4
1309,"00029-30-(low poly art style_1.3),dog,white background.png",0.3207985480894544,majicmixRealistic_v6.safetensors-Style-4,4
1310,"00030-31-(low poly art style_1.3),dog,white background.png",0.3192651774152866,majicmixRealistic_v6.safetensors-Style-4,4
1311,"00031-32-(low poly art style_1.3),dog,white background.png",0.07189592988674527,majicmixRealistic_v6.safetensors-Style-4,4
1568,"00000-1-(low poly art style_1.3),dog,white background.png",-0.14677802067540957,Moyou_v1020.safetensors-Style-4,4
1569,"00001-2-(low poly art style_1.3),dog,white background.png",0.06533952869817841,Moyou_v1020.safetensors-Style-4,4
1570,"00002-3-(low poly art style_1.3),dog,white background.png",0.06701059196414798,Moyou_v1020.safetensors-Style-4,4
1571,"00003-4-(low poly art style_1.3),dog,white background.png",0.25269739457713253,Moyou_v1020.safetensors-Style-4,4
1572,"00004-5-(low poly art style_1.3),dog,white background.png",0.09269418887781711,Moyou_v1020.safetensors-Style-4,4
1573,"00005-6-(low poly art style_1.3),dog,white background.png",0.3995409591863862,Moyou_v1020.safetensors-Style-4,4
1574,"00006-7-(low poly art style_1.3),dog,white background.png",-0.18176347145492835,Moyou_v1020.safetensors-Style-4,4
1575,"00007-8-(low poly art style_1.3),dog,white background.png",0.17580756984156162,Moyou_v1020.safetensors-Style-4,4
1576,"00008-9-(low poly art style_1.3),dog,white background.png",0.15591001638124208,Moyou_v1020.safetensors-Style-4,4
1577,"00009-10-(low poly art style_1.3),dog,white background.png",-0.11780332658682759,Moyou_v1020.safetensors-Style-4,4
1578,"00010-11-(low poly art style_1.3),dog,white background.png",0.14498894767334847,Moyou_v1020.safetensors-Style-4,4
1579,"00011-12-(low poly art style_1.3),dog,white background.png",-0.10615149234840689,Moyou_v1020.safetensors-Style-4,4
1580,"00012-13-(low poly art style_1.3),dog,white background.png",0.5106623417001434,Moyou_v1020.safetensors-Style-4,4
1581,"00013-14-(low poly art style_1.3),dog,white background.png",0.03846986036768551,Moyou_v1020.safetensors-Style-4,4
1582,"00014-15-(low poly art style_1.3),dog,white background.png",-0.1910732479315112,Moyou_v1020.safetensors-Style-4,4
1583,"00015-16-(low poly art style_1.3),dog,white background.png",0.035872819634094257,Moyou_v1020.safetensors-Style-4,4
1584,"00016-17-(low poly art style_1.3),dog,white background.png",-0.01912608108275402,Moyou_v1020.safetensors-Style-4,4
1585,"00017-18-(low poly art style_1.3),dog,white background.png",0.009679894159888316,Moyou_v1020.safetensors-Style-4,4
1586,"00018-19-(low poly art style_1.3),dog,white background.png",-0.2067220482200645,Moyou_v1020.safetensors-Style-4,4
1587,"00019-20-(low poly art style_1.3),dog,white background.png",-0.09591657236322809,Moyou_v1020.safetensors-Style-4,4
1588,"00020-21-(low poly art style_1.3),dog,white background.png",-0.37860978059619776,Moyou_v1020.safetensors-Style-4,4
1589,"00021-22-(low poly art style_1.3),dog,white background.png",0.06639140717267919,Moyou_v1020.safetensors-Style-4,4
1590,"00022-23-(low poly art style_1.3),dog,white background.png",0.0857637451530445,Moyou_v1020.safetensors-Style-4,4
1591,"00023-24-(low poly art style_1.3),dog,white background.png",0.24624616753526093,Moyou_v1020.safetensors-Style-4,4
1592,"00024-25-(low poly art style_1.3),dog,white background.png",0.05711252887795553,Moyou_v1020.safetensors-Style-4,4
1593,"00025-26-(low poly art style_1.3),dog,white background.png",0.21991935589651546,Moyou_v1020.safetensors-Style-4,4
1594,"00026-27-(low poly art style_1.3),dog,white background.png",0.5830386253168077,Moyou_v1020.safetensors-Style-4,4
1595,"00027-28-(low poly art style_1.3),dog,white background.png",-0.054006250492275115,Moyou_v1020.safetensors-Style-4,4
1596,"00028-29-(low poly art style_1.3),dog,white background.png",0.3565928438131725,Moyou_v1020.safetensors-Style-4,4
1597,"00029-30-(low poly art style_1.3),dog,white background.png",-0.040928346321893315,Moyou_v1020.safetensors-Style-4,4
1598,"00030-31-(low poly art style_1.3),dog,white background.png",0.1575403943605146,Moyou_v1020.safetensors-Style-4,4
1599,"00031-32-(low poly art style_1.3),dog,white background.png",0.14773076667202403,Moyou_v1020.safetensors-Style-4,4
1856,"00000-1-(low poly art style_1.3),dog,white background.png",-0.770312069292347,revAnimated_v122.safetensors-Style-4,4
1857,"00001-2-(low poly art style_1.3),dog,white background.png",-0.4506524120992688,revAnimated_v122.safetensors-Style-4,4
1858,"00002-3-(low poly art style_1.3),dog,white background.png",0.14292158112206785,revAnimated_v122.safetensors-Style-4,4
1859,"00003-4-(low poly art style_1.3),dog,white background.png",-0.6981572405162242,revAnimated_v122.safetensors-Style-4,4
1860,"00004-5-(low poly art style_1.3),dog,white background.png",-0.7824564873854613,revAnimated_v122.safetensors-Style-4,4
1861,"00005-6-(low poly art style_1.3),dog,white background.png",-0.4477777255574337,revAnimated_v122.safetensors-Style-4,4
1862,"00006-7-(low poly art style_1.3),dog,white background.png",-0.6236334707134228,revAnimated_v122.safetensors-Style-4,4
1863,"00007-8-(low poly art style_1.3),dog,white background.png",-0.6520846380890746,revAnimated_v122.safetensors-Style-4,4
1864,"00008-9-(low poly art style_1.3),dog,white background.png",-0.3361263739972825,revAnimated_v122.safetensors-Style-4,4
1865,"00009-10-(low poly art style_1.3),dog,white background.png",-0.68883943122718,revAnimated_v122.safetensors-Style-4,4
1866,"00010-11-(low poly art style_1.3),dog,white background.png",-0.5462796937235248,revAnimated_v122.safetensors-Style-4,4
1867,"00011-12-(low poly art style_1.3),dog,white background.png",-0.643112358872873,revAnimated_v122.safetensors-Style-4,4
1868,"00012-13-(low poly art style_1.3),dog,white background.png",-0.5815396361591201,revAnimated_v122.safetensors-Style-4,4
1869,"00013-14-(low poly art style_1.3),dog,white background.png",-0.7783016111940328,revAnimated_v122.safetensors-Style-4,4
1870,"00014-15-(low poly art style_1.3),dog,white background.png",-0.783098623920656,revAnimated_v122.safetensors-Style-4,4
1871,"00015-16-(low poly art style_1.3),dog,white background.png",-0.6968524460969818,revAnimated_v122.safetensors-Style-4,4
1872,"00016-17-(low poly art style_1.3),dog,white background.png",-0.766106518176477,revAnimated_v122.safetensors-Style-4,4
1873,"00017-18-(low poly art style_1.3),dog,white background.png",-0.7110024701187603,revAnimated_v122.safetensors-Style-4,4
1874,"00018-19-(low poly art style_1.3),dog,white background.png",-0.48328535084489205,revAnimated_v122.safetensors-Style-4,4
1875,"00019-20-(low poly art style_1.3),dog,white background.png",-0.7422884101616483,revAnimated_v122.safetensors-Style-4,4
1876,"00020-21-(low poly art style_1.3),dog,white background.png",-0.734381260433162,revAnimated_v122.safetensors-Style-4,4
1877,"00021-22-(low poly art style_1.3),dog,white background.png",-0.7023579159502262,revAnimated_v122.safetensors-Style-4,4
1878,"00022-23-(low poly art style_1.3),dog,white background.png",-0.34930485660444865,revAnimated_v122.safetensors-Style-4,4
1879,"00023-24-(low poly art style_1.3),dog,white background.png",-0.8265225278094944,revAnimated_v122.safetensors-Style-4,4
1880,"00024-25-(low poly art style_1.3),dog,white background.png",-0.4878037527535424,revAnimated_v122.safetensors-Style-4,4
1881,"00025-26-(low poly art style_1.3),dog,white background.png",-0.5458997747546205,revAnimated_v122.safetensors-Style-4,4
1882,"00026-27-(low poly art style_1.3),dog,white background.png",-0.742935863185624,revAnimated_v122.safetensors-Style-4,4
1883,"00027-28-(low poly art style_1.3),dog,white background.png",-0.5737451632301236,revAnimated_v122.safetensors-Style-4,4
1884,"00028-29-(low poly art style_1.3),dog,white background.png",-0.42812272014412583,revAnimated_v122.safetensors-Style-4,4
1885,"00029-30-(low poly art style_1.3),dog,white background.png",-0.6007438182158877,revAnimated_v122.safetensors-Style-4,4
1886,"00030-31-(low poly art style_1.3),dog,white background.png",-0.6930209107114919,revAnimated_v122.safetensors-Style-4,4
1887,"00031-32-(low poly art style_1.3),dog,white background.png",-0.6211276204207398,revAnimated_v122.safetensors-Style-4,4
