,Image,StyleLoss,name,index
32,"00000-1-(manga,outlines_1.3),1girl,white background,portrait.png",-0.4318974731988459,AWPainting 1.1_v1.1.safetensors-Style-1,1
33,"00001-2-(manga,outlines_1.3),1girl,white background,portrait.png",-0.4857227353942926,AWPainting 1.1_v1.1.safetensors-Style-1,1
34,"00002-3-(manga,outlines_1.3),1girl,white background,portrait.png",-0.3624464723952771,AWPainting 1.1_v1.1.safetensors-Style-1,1
35,"00003-4-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6013454053798231,AWPainting 1.1_v1.1.safetensors-Style-1,1
36,"00004-5-(manga,outlines_1.3),1girl,white background,portrait.png",-0.4509548285155723,AWPainting 1.1_v1.1.safetensors-Style-1,1
37,"00005-6-(manga,outlines_1.3),1girl,white background,portrait.png",-0.3391044009195505,AWPainting 1.1_v1.1.safetensors-Style-1,1
38,"00006-7-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6217519370945952,AWPainting 1.1_v1.1.safetensors-Style-1,1
39,"00007-8-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5817030732076827,AWPainting 1.1_v1.1.safetensors-Style-1,1
40,"00008-9-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5725987678752655,AWPainting 1.1_v1.1.safetensors-Style-1,1
41,"00009-10-(manga,outlines_1.3),1girl,white background,portrait.png",-0.2762822357010124,AWPainting 1.1_v1.1.safetensors-Style-1,1
42,"00010-11-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6282354065651797,AWPainting 1.1_v1.1.safetensors-Style-1,1
43,"00011-12-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5828658779177069,AWPainting 1.1_v1.1.safetensors-Style-1,1
44,"00012-13-(manga,outlines_1.3),1girl,white background,portrait.png",-0.640179403844675,AWPainting 1.1_v1.1.safetensors-Style-1,1
45,"00013-14-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6388930395427492,AWPainting 1.1_v1.1.safetensors-Style-1,1
46,"00014-15-(manga,outlines_1.3),1girl,white background,portrait.png",-0.3108542341026702,AWPainting 1.1_v1.1.safetensors-Style-1,1
47,"00015-16-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5874306420939026,AWPainting 1.1_v1.1.safetensors-Style-1,1
48,"00016-17-(manga,outlines_1.3),1girl,white background,portrait.png",-0.3986672842010239,AWPainting 1.1_v1.1.safetensors-Style-1,1
49,"00017-18-(manga,outlines_1.3),1girl,white background,portrait.png",-0.2739786351656043,AWPainting 1.1_v1.1.safetensors-Style-1,1
50,"00018-19-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5853429285397541,AWPainting 1.1_v1.1.safetensors-Style-1,1
51,"00019-20-(manga,outlines_1.3),1girl,white background,portrait.png",-0.46049252079272496,AWPainting 1.1_v1.1.safetensors-Style-1,1
52,"00020-21-(manga,outlines_1.3),1girl,white background,portrait.png",-0.4386309963148562,AWPainting 1.1_v1.1.safetensors-Style-1,1
53,"00021-22-(manga,outlines_1.3),1girl,white background,portrait.png",-0.34409522729305597,AWPainting 1.1_v1.1.safetensors-Style-1,1
54,"00022-23-(manga,outlines_1.3),1girl,white background,portrait.png",-0.3017236436661271,AWPainting 1.1_v1.1.safetensors-Style-1,1
55,"00023-24-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5820536226581707,AWPainting 1.1_v1.1.safetensors-Style-1,1
56,"00024-25-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6021875181315485,AWPainting 1.1_v1.1.safetensors-Style-1,1
57,"00025-26-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6242319779440204,AWPainting 1.1_v1.1.safetensors-Style-1,1
58,"00026-27-(manga,outlines_1.3),1girl,white background,portrait.png",-0.4807706679103844,AWPainting 1.1_v1.1.safetensors-Style-1,1
59,"00027-28-(manga,outlines_1.3),1girl,white background,portrait.png",-0.48851895371066856,AWPainting 1.1_v1.1.safetensors-Style-1,1
60,"00028-29-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5320421035581179,AWPainting 1.1_v1.1.safetensors-Style-1,1
61,"00029-30-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5824257686646868,AWPainting 1.1_v1.1.safetensors-Style-1,1
62,"00030-31-(manga,outlines_1.3),1girl,white background,portrait.png",-0.33704535772295846,AWPainting 1.1_v1.1.safetensors-Style-1,1
63,"00031-32-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6228735444306444,AWPainting 1.1_v1.1.safetensors-Style-1,1
320,"00000-1-(manga,outlines_1.3),1girl,white background,portrait.png",0.7502011209021141,dreamshaper_7.safetensors-Style-1,1
321,"00001-2-(manga,outlines_1.3),1girl,white background,portrait.png",-0.5770500166324776,dreamshaper_7.safetensors-Style-1,1
322,"00002-3-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6720949950147627,dreamshaper_7.safetensors-Style-1,1
323,"00003-4-(manga,outlines_1.3),1girl,white background,portrait.png",-0.6002388471932032,dreamshaper_7.safetensors-Style-1,1
324,"00004-5-(manga,outlines_1.3),1girl,white background,portrait.png",-0.3651685298619225,dreamshaper_7.safetensors-Style-1,1
325,"00005-6-(manga,outlines_1.3),1girl,white background,portrait.png",-0.2669472037819557,dreamshaper_7.safetensors-Style-1,1
326,"00006-7-(manga,outlines_1.3),1girl,white background,portrait.png",2.7421092803252667,dreamshaper_7.safetensors-Style-1,1
327,"00007-8-(manga,outlines_1.3),1girl,white background,portrait.png",0.8834496206849018,dreamshaper_7.safetensors-Style-1,1
