,Image,StyleLoss,name,index
113,"00017-18-(isometric art style_1.3),building, white background,.png",-0.1768574257395979,AWPainting 1.1_v1.1.safetensors-Style-3,3
114,"00018-19-(isometric art style_1.3),building, white background,.png",-0.4497142947504196,AWPainting 1.1_v1.1.safetensors-Style-3,3
115,"00019-20-(isometric art style_1.3),building, white background,.png",-0.5027250787135374,AWPainting 1.1_v1.1.safetensors-Style-3,3
116,"00020-21-(isometric art style_1.3),building, white background,.png",-0.2617406456907954,AWPainting 1.1_v1.1.safetensors-Style-3,3
117,"00021-22-(isometric art style_1.3),building, white background,.png",-0.5872263882209229,AWPainting 1.1_v1.1.safetensors-Style-3,3
118,"00022-23-(isometric art style_1.3),building, white background,.png",-0.2983656924159697,AWPainting 1.1_v1.1.safetensors-Style-3,3
119,"00023-24-(isometric art style_1.3),building, white background,.png",-0.14093908371571376,AWPainting 1.1_v1.1.safetensors-Style-3,3
120,"00024-25-(isometric art style_1.3),building, white background,.png",-0.4183800385597556,AWPainting 1.1_v1.1.safetensors-Style-3,3
121,"00025-26-(isometric art style_1.3),building, white background,.png",-0.1606257994591911,AWPainting 1.1_v1.1.safetensors-Style-3,3
122,"00026-27-(isometric art style_1.3),building, white background,.png",-0.689493973179414,AWPainting 1.1_v1.1.safetensors-Style-3,3
123,"00027-28-(isometric art style_1.3),building, white background,.png",-0.2988303241282258,AWPainting 1.1_v1.1.safetensors-Style-3,3
124,"00028-29-(isometric art style_1.3),building, white background,.png",-1.146247595229429,AWPainting 1.1_v1.1.safetensors-Style-3,3
125,"00029-30-(isometric art style_1.3),building, white background,.png",-0.13659136812301445,AWPainting 1.1_v1.1.safetensors-Style-3,3
126,"00030-31-(isometric art style_1.3),building, white background,.png",-0.3323928211955952,AWPainting 1.1_v1.1.safetensors-Style-3,3
127,"00031-32-(isometric art style_1.3),building, white background,.png",-0.2701007419584709,AWPainting 1.1_v1.1.safetensors-Style-3,3
384,"00000-1-(isometric art style_1.3),building, white background,.png",4.0111074092012515,dreamshaper_7.safetensors-Style-3,3
385,"00001-2-(isometric art style_1.3),building, white background,.png",1.4922669234212862,dreamshaper_7.safetensors-Style-3,3
386,"00002-3-(isometric art style_1.3),building, white background,.png",0.70896931277221,dreamshaper_7.safetensors-Style-3,3
387,"00003-4-(isometric art style_1.3),building, white background,.png",3.3066816932708547,dreamshaper_7.safetensors-Style-3,3
388,"00004-5-(isometric art style_1.3),building, white background,.png",3.2444225369655197,dreamshaper_7.safetensors-Style-3,3
389,"00005-6-(isometric art style_1.3),building, white background,.png",-0.9544889880009692,dreamshaper_7.safetensors-Style-3,3
390,"00006-7-(isometric art style_1.3),building, white background,.png",1.7453093617323105,dreamshaper_7.safetensors-Style-3,3
391,"00007-8-(isometric art style_1.3),building, white background,.png",1.1537557558752893,dreamshaper_7.safetensors-Style-3,3
392,"00008-9-(isometric art style_1.3),building, white background,.png",-0.6692614936852171,dreamshaper_7.safetensors-Style-3,3
393,"00009-10-(isometric art style_1.3),building, white background,.png",1.5065133944861493,dreamshaper_7.safetensors-Style-3,3
394,"00010-11-(isometric art style_1.3),building, white background,.png",3.2452089914447786,dreamshaper_7.safetensors-Style-3,3
395,"00011-12-(isometric art style_1.3),building, white background,.png",0.8011938882227662,dreamshaper_7.safetensors-Style-3,3
396,"00012-13-(isometric art style_1.3),building, white background,.png",1.7849402484761598,dreamshaper_7.safetensors-Style-3,3
397,"00013-14-(isometric art style_1.3),building, white background,.png",0.7719116236080495,dreamshaper_7.safetensors-Style-3,3
398,"00014-15-(isometric art style_1.3),building, white background,.png",0.45647169945745164,dreamshaper_7.safetensors-Style-3,3
399,"00015-16-(isometric art style_1.3),building, white background,.png",0.741960522316191,dreamshaper_7.safetensors-Style-3,3
400,"00016-17-(isometric art style_1.3),building, white background,.png",1.0484266561064224,dreamshaper_7.safetensors-Style-3,3
401,"00017-18-(isometric art style_1.3),building, white background,.png",1.0605833636641657,dreamshaper_7.safetensors-Style-3,3
402,"00018-19-(isometric art style_1.3),building, white background,.png",-0.49660035637806244,dreamshaper_7.safetensors-Style-3,3
403,"00019-20-(isometric art style_1.3),building, white background,.png",0.5417056144189307,dreamshaper_7.safetensors-Style-3,3
404,"00020-21-(isometric art style_1.3),building, white background,.png",-0.36672690050630924,dreamshaper_7.safetensors-Style-3,3
405,"00021-22-(isometric art style_1.3),building, white background,.png",-0.13040804016008348,dreamshaper_7.safetensors-Style-3,3
406,"00022-23-(isometric art style_1.3),building, white background,.png",0.5177533758398327,dreamshaper_7.safetensors-Style-3,3
407,"00023-24-(isometric art style_1.3),building, white background,.png",0.43263175660797554,dreamshaper_7.safetensors-Style-3,3
408,"00024-25-(isometric art style_1.3),building, white background,.png",0.920122901166155,dreamshaper_7.safetensors-Style-3,3
409,"00025-26-(isometric art style_1.3),building, white background,.png",1.046695895956089,dreamshaper_7.safetensors-Style-3,3
410,"00026-27-(isometric art style_1.3),building, white background,.png",2.455365401638796,dreamshaper_7.safetensors-Style-3,3
411,"00027-28-(isometric art style_1.3),building, white background,.png",-0.6885566527284871,dreamshaper_7.safetensors-Style-3,3
412,"00028-29-(isometric art style_1.3),building, white background,.png",-0.8812891253056658,dreamshaper_7.safetensors-Style-3,3
413,"00029-30-(isometric art style_1.3),building, white background,.png",0.6917253765610831,dreamshaper_7.safetensors-Style-3,3
414,"00030-31-(isometric art style_1.3),building, white background,.png",0.8390312439279228,dreamshaper_7.safetensors-Style-3,3
415,"00031-32-(isometric art style_1.3),building, white background,.png",0.43829158851933686,dreamshaper_7.safetensors-Style-3,3
672,"00000-1-(isometric art style_1.3),building, white background,.png",1.9132317330826223,GhostMix-V2.0-fp16-NoVAE-Style-3,3
673,"00001-2-(isometric art style_1.3),building, white background,.png",0.15176576722691915,GhostMix-V2.0-fp16-NoVAE-Style-3,3
674,"00002-3-(isometric art style_1.3),building, white background,.png",1.4142510249291185,GhostMix-V2.0-fp16-NoVAE-Style-3,3
675,"00003-4-(isometric art style_1.3),building, white background,.png",-0.1696181616350313,GhostMix-V2.0-fp16-NoVAE-Style-3,3
676,"00004-5-(isometric art style_1.3),building, white background,.png",0.7880988179748994,GhostMix-V2.0-fp16-NoVAE-Style-3,3
677,"00005-6-(isometric art style_1.3),building, white background,.png",0.20173383364403943,GhostMix-V2.0-fp16-NoVAE-Style-3,3
678,"00006-7-(isometric art style_1.3),building, white background,.png",2.5129890180183683,GhostMix-V2.0-fp16-NoVAE-Style-3,3
679,"00007-8-(isometric art style_1.3),building, white background,.png",0.021374229773182332,GhostMix-V2.0-fp16-NoVAE-Style-3,3
680,"00008-9-(isometric art style_1.3),building, white background,.png",-0.8431634684984519,GhostMix-V2.0-fp16-NoVAE-Style-3,3
681,"00009-10-(isometric art style_1.3),building, white background,.png",0.147985506526236,GhostMix-V2.0-fp16-NoVAE-Style-3,3
682,"00010-11-(isometric art style_1.3),building, white background,.png",0.06147576512791324,GhostMix-V2.0-fp16-NoVAE-Style-3,3
683,"00011-12-(isometric art style_1.3),building, white background,.png",0.16429585512894937,GhostMix-V2.0-fp16-NoVAE-Style-3,3
684,"00012-13-(isometric art style_1.3),building, white background,.png",0.40739277395165374,GhostMix-V2.0-fp16-NoVAE-Style-3,3
685,"00013-14-(isometric art style_1.3),building, white background,.png",2.056855591120431,GhostMix-V2.0-fp16-NoVAE-Style-3,3
686,"00014-15-(isometric art style_1.3),building, white background,.png",0.2676040530953544,GhostMix-V2.0-fp16-NoVAE-Style-3,3
687,"00015-16-(isometric art style_1.3),building, white background,.png",-0.0524052029208281,GhostMix-V2.0-fp16-NoVAE-Style-3,3
688,"00016-17-(isometric art style_1.3),building, white background,.png",-0.36172052670011257,GhostMix-V2.0-fp16-NoVAE-Style-3,3
689,"00017-18-(isometric art style_1.3),building, white background,.png",0.5374913904487378,GhostMix-V2.0-fp16-NoVAE-Style-3,3
690,"00018-19-(isometric art style_1.3),building, white background,.png",-0.5211307568241872,GhostMix-V2.0-fp16-NoVAE-Style-3,3
691,"00019-20-(isometric art style_1.3),building, white background,.png",-0.013138966844022324,GhostMix-V2.0-fp16-NoVAE-Style-3,3
692,"00020-21-(isometric art style_1.3),building, white background,.png",-1.0246090431096406,GhostMix-V2.0-fp16-NoVAE-Style-3,3
693,"00021-22-(isometric art style_1.3),building, white background,.png",-0.09736081580310385,GhostMix-V2.0-fp16-NoVAE-Style-3,3
694,"00022-23-(isometric art style_1.3),building, white background,.png",0.878434745124468,GhostMix-V2.0-fp16-NoVAE-Style-3,3
695,"00023-24-(isometric art style_1.3),building, white background,.png",0.1792802685039347,GhostMix-V2.0-fp16-NoVAE-Style-3,3
696,"00024-25-(isometric art style_1.3),building, white background,.png",0.47815451762392247,GhostMix-V2.0-fp16-NoVAE-Style-3,3
697,"00025-26-(isometric art style_1.3),building, white background,.png",0.05235412463695768,GhostMix-V2.0-fp16-NoVAE-Style-3,3
698,"00026-27-(isometric art style_1.3),building, white background,.png",-0.17240302846458094,GhostMix-V2.0-fp16-NoVAE-Style-3,3
699,"00027-28-(isometric art style_1.3),building, white background,.png",-0.00823792202671796,GhostMix-V2.0-fp16-NoVAE-Style-3,3
700,"00028-29-(isometric art style_1.3),building, white background,.png",-0.9057799687088024,GhostMix-V2.0-fp16-NoVAE-Style-3,3
701,"00029-30-(isometric art style_1.3),building, white background,.png",0.48720365966068235,GhostMix-V2.0-fp16-NoVAE-Style-3,3
702,"00030-31-(isometric art style_1.3),building, white background,.png",0.3561772433090218,GhostMix-V2.0-fp16-NoVAE-Style-3,3
703,"00031-32-(isometric art style_1.3),building, white background,.png",-0.3327764760965027,GhostMix-V2.0-fp16-NoVAE-Style-3,3
960,"00000-1-(isometric art style_1.3),building, white background,.png",-0.7854714302243786,lyriel_v14.safetensors-Style-3,3
961,"00001-2-(isometric art style_1.3),building, white background,.png",0.18769478296286074,lyriel_v14.safetensors-Style-3,3
962,"00002-3-(isometric art style_1.3),building, white background,.png",4.261648170377659,lyriel_v14.safetensors-Style-3,3
963,"00003-4-(isometric art style_1.3),building, white background,.png",0.2322809848799182,lyriel_v14.safetensors-Style-3,3
964,"00004-5-(isometric art style_1.3),building, white background,.png",1.4864408210950932,lyriel_v14.safetensors-Style-3,3
965,"00005-6-(isometric art style_1.3),building, white background,.png",-0.8690264918738169,lyriel_v14.safetensors-Style-3,3
966,"00006-7-(isometric art style_1.3),building, white background,.png",1.9741994737137665,lyriel_v14.safetensors-Style-3,3
967,"00007-8-(isometric art style_1.3),building, white background,.png",-0.3221929509926682,lyriel_v14.safetensors-Style-3,3
968,"00008-9-(isometric art style_1.3),building, white background,.png",-0.0553363971768917,lyriel_v14.safetensors-Style-3,3
969,"00009-10-(isometric art style_1.3),building, white background,.png",-0.12546584537392666,lyriel_v14.safetensors-Style-3,3
970,"00010-11-(isometric art style_1.3),building, white background,.png",1.6594803429730327,lyriel_v14.safetensors-Style-3,3
971,"00011-12-(isometric art style_1.3),building, white background,.png",-0.2514586049060922,lyriel_v14.safetensors-Style-3,3
972,"00012-13-(isometric art style_1.3),building, white background,.png",5.950384585823526,lyriel_v14.safetensors-Style-3,3
973,"00013-14-(isometric art style_1.3),building, white background,.png",1.85567909245317,lyriel_v14.safetensors-Style-3,3
974,"00014-15-(isometric art style_1.3),building, white background,.png",-0.36152560949090545,lyriel_v14.safetensors-Style-3,3
975,"00015-16-(isometric art style_1.3),building, white background,.png",0.18233313494650755,lyriel_v14.safetensors-Style-3,3
976,"00016-17-(isometric art style_1.3),building, white background,.png",0.22734904986684698,lyriel_v14.safetensors-Style-3,3
977,"00017-18-(isometric art style_1.3),building, white background,.png",1.0798793727606808,lyriel_v14.safetensors-Style-3,3
978,"00018-19-(isometric art style_1.3),building, white background,.png",-0.45629383253110667,lyriel_v14.safetensors-Style-3,3
979,"00019-20-(isometric art style_1.3),building, white background,.png",0.07552115055371288,lyriel_v14.safetensors-Style-3,3
980,"00020-21-(isometric art style_1.3),building, white background,.png",-0.7844209381193982,lyriel_v14.safetensors-Style-3,3
981,"00021-22-(isometric art style_1.3),building, white background,.png",-0.3536151913901315,lyriel_v14.safetensors-Style-3,3
982,"00022-23-(isometric art style_1.3),building, white background,.png",1.5331024390988384,lyriel_v14.safetensors-Style-3,3
983,"00023-24-(isometric art style_1.3),building, white background,.png",-0.1686971585105353,lyriel_v14.safetensors-Style-3,3
984,"00024-25-(isometric art style_1.3),building, white background,.png",-0.16821048085214954,lyriel_v14.safetensors-Style-3,3
985,"00025-26-(isometric art style_1.3),building, white background,.png",-0.5715036185968434,lyriel_v14.safetensors-Style-3,3
986,"00026-27-(isometric art style_1.3),building, white background,.png",0.43295687610321676,lyriel_v14.safetensors-Style-3,3
987,"00027-28-(isometric art style_1.3),building, white background,.png",-0.8919367961665869,lyriel_v14.safetensors-Style-3,3
988,"00028-29-(isometric art style_1.3),building, white background,.png",-0.7612955019816532,lyriel_v14.safetensors-Style-3,3
989,"00029-30-(isometric art style_1.3),building, white background,.png",0.15109472041133884,lyriel_v14.safetensors-Style-3,3
990,"00030-31-(isometric art style_1.3),building, white background,.png",-0.41789461380593634,lyriel_v14.safetensors-Style-3,3
991,"00031-32-(isometric art style_1.3),building, white background,.png",0.48185423762753044,lyriel_v14.safetensors-Style-3,3
1248,"00000-1-(isometric art style_1.3),building, white background,.png",-0.15543442819557463,majicmixRealistic_v6.safetensors-Style-3,3
1249,"00001-2-(isometric art style_1.3),building, white background,.png",0.2141146004537776,majicmixRealistic_v6.safetensors-Style-3,3
1250,"00002-3-(isometric art style_1.3),building, white background,.png",-0.2311802077531002,majicmixRealistic_v6.safetensors-Style-3,3
1251,"00003-4-(isometric art style_1.3),building, white background,.png",-0.6965711062588664,majicmixRealistic_v6.safetensors-Style-3,3
1252,"00004-5-(isometric art style_1.3),building, white background,.png",-0.17851616790061425,majicmixRealistic_v6.safetensors-Style-3,3
1253,"00005-6-(isometric art style_1.3),building, white background,.png",0.8728056925323633,majicmixRealistic_v6.safetensors-Style-3,3
1254,"00006-7-(isometric art style_1.3),building, white background,.png",0.6709867088385733,majicmixRealistic_v6.safetensors-Style-3,3
1255,"00007-8-(isometric art style_1.3),building, white background,.png",-0.32381654529992243,majicmixRealistic_v6.safetensors-Style-3,3
1256,"00008-9-(isometric art style_1.3),building, white background,.png",-0.9140638410715372,majicmixRealistic_v6.safetensors-Style-3,3
1257,"00009-10-(isometric art style_1.3),building, white background,.png",-0.26726647225181965,majicmixRealistic_v6.safetensors-Style-3,3
1258,"00010-11-(isometric art style_1.3),building, white background,.png",-0.06376283825244171,majicmixRealistic_v6.safetensors-Style-3,3
1259,"00011-12-(isometric art style_1.3),building, white background,.png",0.46656101099608405,majicmixRealistic_v6.safetensors-Style-3,3
1260,"00012-13-(isometric art style_1.3),building, white background,.png",-0.20833603205900927,majicmixRealistic_v6.safetensors-Style-3,3
1261,"00013-14-(isometric art style_1.3),building, white background,.png",0.11417999771537922,majicmixRealistic_v6.safetensors-Style-3,3
1262,"00014-15-(isometric art style_1.3),building, white background,.png",-0.42436332681870403,majicmixRealistic_v6.safetensors-Style-3,3
1263,"00015-16-(isometric art style_1.3),building, white background,.png",-0.28074177870819317,majicmixRealistic_v6.safetensors-Style-3,3
1264,"00016-17-(isometric art style_1.3),building, white background,.png",-0.04678127282349885,majicmixRealistic_v6.safetensors-Style-3,3
1265,"00017-18-(isometric art style_1.3),building, white background,.png",-0.3774611991847202,majicmixRealistic_v6.safetensors-Style-3,3
1266,"00018-19-(isometric art style_1.3),building, white background,.png",0.12424958062694738,majicmixRealistic_v6.safetensors-Style-3,3
1267,"00019-20-(isometric art style_1.3),building, white background,.png",-0.3011092614413196,majicmixRealistic_v6.safetensors-Style-3,3
1268,"00020-21-(isometric art style_1.3),building, white background,.png",-0.7123754920821709,majicmixRealistic_v6.safetensors-Style-3,3
1269,"00021-22-(isometric art style_1.3),building, white background,.png",-0.28646417823431136,majicmixRealistic_v6.safetensors-Style-3,3
1270,"00022-23-(isometric art style_1.3),building, white background,.png",-0.2198428295599167,majicmixRealistic_v6.safetensors-Style-3,3
1271,"00023-24-(isometric art style_1.3),building, white background,.png",-0.3153014658461626,majicmixRealistic_v6.safetensors-Style-3,3
1272,"00024-25-(isometric art style_1.3),building, white background,.png",-0.4178737357590487,majicmixRealistic_v6.safetensors-Style-3,3
1273,"00025-26-(isometric art style_1.3),building, white background,.png",-0.005996568154729195,majicmixRealistic_v6.safetensors-Style-3,3
1274,"00026-27-(isometric art style_1.3),building, white background,.png",-0.39275381229947653,majicmixRealistic_v6.safetensors-Style-3,3
1275,"00027-28-(isometric art style_1.3),building, white background,.png",-0.22297434440712233,majicmixRealistic_v6.safetensors-Style-3,3
1276,"00028-29-(isometric art style_1.3),building, white background,.png",-1.0917159070870048,majicmixRealistic_v6.safetensors-Style-3,3
1277,"00029-30-(isometric art style_1.3),building, white background,.png",-0.3840104159357263,majicmixRealistic_v6.safetensors-Style-3,3
1278,"00030-31-(isometric art style_1.3),building, white background,.png",0.24443203773563613,majicmixRealistic_v6.safetensors-Style-3,3
1279,"00031-32-(isometric art style_1.3),building, white background,.png",-0.5882018317119713,majicmixRealistic_v6.safetensors-Style-3,3
1536,"00000-1-(isometric art style_1.3),building, white background,.png",0.8814898438807816,Moyou_v1020.safetensors-Style-3,3
1537,"00001-2-(isometric art style_1.3),building, white background,.png",-0.07236332588207832,Moyou_v1020.safetensors-Style-3,3
1538,"00002-3-(isometric art style_1.3),building, white background,.png",-0.3028852481202008,Moyou_v1020.safetensors-Style-3,3
1539,"00003-4-(isometric art style_1.3),building, white background,.png",-0.868859158892428,Moyou_v1020.safetensors-Style-3,3
1540,"00004-5-(isometric art style_1.3),building, white background,.png",-0.39235887016982157,Moyou_v1020.safetensors-Style-3,3
1541,"00005-6-(isometric art style_1.3),building, white background,.png",0.3967133480581851,Moyou_v1020.safetensors-Style-3,3
1542,"00006-7-(isometric art style_1.3),building, white background,.png",0.049015448117925076,Moyou_v1020.safetensors-Style-3,3
1543,"00007-8-(isometric art style_1.3),building, white background,.png",-0.11298722634797363,Moyou_v1020.safetensors-Style-3,3
1544,"00008-9-(isometric art style_1.3),building, white background,.png",-0.9830435164883353,Moyou_v1020.safetensors-Style-3,3
1545,"00009-10-(isometric art style_1.3),building, white background,.png",-0.21985028415729202,Moyou_v1020.safetensors-Style-3,3
1546,"00010-11-(isometric art style_1.3),building, white background,.png",0.04154747164381463,Moyou_v1020.safetensors-Style-3,3
1547,"00011-12-(isometric art style_1.3),building, white background,.png",0.06596264182867813,Moyou_v1020.safetensors-Style-3,3
1548,"00012-13-(isometric art style_1.3),building, white background,.png",-0.2603032426113886,Moyou_v1020.safetensors-Style-3,3
1549,"00013-14-(isometric art style_1.3),building, white background,.png",-0.12950484380314028,Moyou_v1020.safetensors-Style-3,3
1550,"00014-15-(isometric art style_1.3),building, white background,.png",-0.455456119841141,Moyou_v1020.safetensors-Style-3,3
1551,"00015-16-(isometric art style_1.3),building, white background,.png",-0.18923771578034185,Moyou_v1020.safetensors-Style-3,3
1552,"00016-17-(isometric art style_1.3),building, white background,.png",0.5493484948921405,Moyou_v1020.safetensors-Style-3,3
1553,"00017-18-(isometric art style_1.3),building, white background,.png",-0.3902468980976904,Moyou_v1020.safetensors-Style-3,3
1554,"00018-19-(isometric art style_1.3),building, white background,.png",-0.13609137789162662,Moyou_v1020.safetensors-Style-3,3
1555,"00019-20-(isometric art style_1.3),building, white background,.png",0.06309865721726872,Moyou_v1020.safetensors-Style-3,3
1556,"00020-21-(isometric art style_1.3),building, white background,.png",-0.8439861980759934,Moyou_v1020.safetensors-Style-3,3
1557,"00021-22-(isometric art style_1.3),building, white background,.png",-0.4878868412338355,Moyou_v1020.safetensors-Style-3,3
1558,"00022-23-(isometric art style_1.3),building, white background,.png",-0.0759164080049433,Moyou_v1020.safetensors-Style-3,3
1559,"00023-24-(isometric art style_1.3),building, white background,.png",0.7539948074230386,Moyou_v1020.safetensors-Style-3,3
1560,"00024-25-(isometric art style_1.3),building, white background,.png",-0.14786946434202924,Moyou_v1020.safetensors-Style-3,3
1561,"00025-26-(isometric art style_1.3),building, white background,.png",-0.34543963429029967,Moyou_v1020.safetensors-Style-3,3
1562,"00026-27-(isometric art style_1.3),building, white background,.png",-0.4137345493151366,Moyou_v1020.safetensors-Style-3,3
1563,"00027-28-(isometric art style_1.3),building, white background,.png",0.04043433061463628,Moyou_v1020.safetensors-Style-3,3
1564,"00028-29-(isometric art style_1.3),building, white background,.png",-1.0657749171975452,Moyou_v1020.safetensors-Style-3,3
1565,"00029-30-(isometric art style_1.3),building, white background,.png",-0.5274005278104242,Moyou_v1020.safetensors-Style-3,3
1566,"00030-31-(isometric art style_1.3),building, white background,.png",-0.2539075048218102,Moyou_v1020.safetensors-Style-3,3
1567,"00031-32-(isometric art style_1.3),building, white background,.png",-0.3520601889880268,Moyou_v1020.safetensors-Style-3,3
1824,"00000-1-(isometric art style_1.3),building, white background,.png",-0.9615949600607481,revAnimated_v122.safetensors-Style-3,3
1825,"00001-2-(isometric art style_1.3),building, white background,.png",-0.9546503170193257,revAnimated_v122.safetensors-Style-3,3
1826,"00002-3-(isometric art style_1.3),building, white background,.png",-0.800373085372083,revAnimated_v122.safetensors-Style-3,3
1827,"00003-4-(isometric art style_1.3),building, white background,.png",-0.6146194464562169,revAnimated_v122.safetensors-Style-3,3
1828,"00004-5-(isometric art style_1.3),building, white background,.png",-1.0775996161328742,revAnimated_v122.safetensors-Style-3,3
1829,"00005-6-(isometric art style_1.3),building, white background,.png",-1.1001878518823778,revAnimated_v122.safetensors-Style-3,3
1830,"00006-7-(isometric art style_1.3),building, white background,.png",-0.930163823671276,revAnimated_v122.safetensors-Style-3,3
1831,"00007-8-(isometric art style_1.3),building, white background,.png",-0.6634809579088696,revAnimated_v122.safetensors-Style-3,3
1832,"00008-9-(isometric art style_1.3),building, white background,.png",-1.035081353529828,revAnimated_v122.safetensors-Style-3,3
1833,"00009-10-(isometric art style_1.3),building, white background,.png",-0.5952405645600264,revAnimated_v122.safetensors-Style-3,3
1834,"00010-11-(isometric art style_1.3),building, white background,.png",-0.19711116395670114,revAnimated_v122.safetensors-Style-3,3
1835,"00011-12-(isometric art style_1.3),building, white background,.png",-0.9616043734764719,revAnimated_v122.safetensors-Style-3,3
1836,"00012-13-(isometric art style_1.3),building, white background,.png",-0.9326697252009346,revAnimated_v122.safetensors-Style-3,3
1837,"00013-14-(isometric art style_1.3),building, white background,.png",-1.0491624633672434,revAnimated_v122.safetensors-Style-3,3
1838,"00014-15-(isometric art style_1.3),building, white background,.png",-0.7009565235609483,revAnimated_v122.safetensors-Style-3,3
1839,"00015-16-(isometric art style_1.3),building, white background,.png",-1.1143451209467699,revAnimated_v122.safetensors-Style-3,3
1840,"00016-17-(isometric art style_1.3),building, white background,.png",-0.6051791431788028,revAnimated_v122.safetensors-Style-3,3
1841,"00017-18-(isometric art style_1.3),building, white background,.png",-1.0097854579607737,revAnimated_v122.safetensors-Style-3,3
1842,"00018-19-(isometric art style_1.3),building, white background,.png",-1.024971916056636,revAnimated_v122.safetensors-Style-3,3
1843,"00019-20-(isometric art style_1.3),building, white background,.png",-0.9796339455286232,revAnimated_v122.safetensors-Style-3,3
1844,"00020-21-(isometric art style_1.3),building, white background,.png",-1.1175798341059286,revAnimated_v122.safetensors-Style-3,3
1845,"00021-22-(isometric art style_1.3),building, white background,.png",-1.046017768998848,revAnimated_v122.safetensors-Style-3,3
1846,"00022-23-(isometric art style_1.3),building, white background,.png",-1.030797720864193,revAnimated_v122.safetensors-Style-3,3
1847,"00023-24-(isometric art style_1.3),building, white background,.png",-0.9567763907356235,revAnimated_v122.safetensors-Style-3,3
1848,"00024-25-(isometric art style_1.3),building, white background,.png",-0.9560223288288466,revAnimated_v122.safetensors-Style-3,3
1849,"00025-26-(isometric art style_1.3),building, white background,.png",-0.9959644755041511,revAnimated_v122.safetensors-Style-3,3
1850,"00026-27-(isometric art style_1.3),building, white background,.png",-1.0498732353885192,revAnimated_v122.safetensors-Style-3,3
1851,"00027-28-(isometric art style_1.3),building, white background,.png",-0.8303866434021884,revAnimated_v122.safetensors-Style-3,3
1852,"00028-29-(isometric art style_1.3),building, white background,.png",-1.0937649142368835,revAnimated_v122.safetensors-Style-3,3
1853,"00029-30-(isometric art style_1.3),building, white background,.png",-0.7500370161214248,revAnimated_v122.safetensors-Style-3,3
1854,"00030-31-(isometric art style_1.3),building, white background,.png",-1.1068565990553028,revAnimated_v122.safetensors-Style-3,3
1855,"00031-32-(isometric art style_1.3),building, white background,.png",-0.9387804475290437,revAnimated_v122.safetensors-Style-3,3
