,Image,StyleLoss,name,index
749,"00013-14-(lineart art style_1.3),1girl,white background,portrait.png",0.06807414968239478,GhostMix-V2.0-fp16-NoVAE-Style-5,5
750,"00014-15-(lineart art style_1.3),1girl,white background,portrait.png",-0.9021725790304653,GhostMix-V2.0-fp16-NoVAE-Style-5,5
751,"00015-16-(lineart art style_1.3),1girl,white background,portrait.png",-1.4110384674201082,GhostMix-V2.0-fp16-NoVAE-Style-5,5
752,"00016-17-(lineart art style_1.3),1girl,white background,portrait.png",-1.18353343992524,GhostMix-V2.0-fp16-NoVAE-Style-5,5
753,"00017-18-(lineart art style_1.3),1girl,white background,portrait.png",-1.3206526629481365,GhostMix-V2.0-fp16-NoVAE-Style-5,5
754,"00018-19-(lineart art style_1.3),1girl,white background,portrait.png",-1.5587845423580107,GhostMix-V2.0-fp16-NoVAE-Style-5,5
755,"00019-20-(lineart art style_1.3),1girl,white background,portrait.png",-1.2415978177995308,GhostMix-V2.0-fp16-NoVAE-Style-5,5
756,"00020-21-(lineart art style_1.3),1girl,white background,portrait.png",0.5280171039036002,GhostMix-V2.0-fp16-NoVAE-Style-5,5
757,"00021-22-(lineart art style_1.3),1girl,white background,portrait.png",-1.2023669729357127,GhostMix-V2.0-fp16-NoVAE-Style-5,5
758,"00022-23-(lineart art style_1.3),1girl,white background,portrait.png",-1.1677998865222807,GhostMix-V2.0-fp16-NoVAE-Style-5,5
759,"00023-24-(lineart art style_1.3),1girl,white background,portrait.png",-0.40831257679401056,GhostMix-V2.0-fp16-NoVAE-Style-5,5
760,"00024-25-(lineart art style_1.3),1girl,white background,portrait.png",-1.2963348703537934,GhostMix-V2.0-fp16-NoVAE-Style-5,5
761,"00025-26-(lineart art style_1.3),1girl,white background,portrait.png",-1.2413341638036905,GhostMix-V2.0-fp16-NoVAE-Style-5,5
762,"00026-27-(lineart art style_1.3),1girl,white background,portrait.png",-0.9049147013144844,GhostMix-V2.0-fp16-NoVAE-Style-5,5
763,"00027-28-(lineart art style_1.3),1girl,white background,portrait.png",-1.5906998147080895,GhostMix-V2.0-fp16-NoVAE-Style-5,5
764,"00028-29-(lineart art style_1.3),1girl,white background,portrait.png",-1.0830700326645981,GhostMix-V2.0-fp16-NoVAE-Style-5,5
765,"00029-30-(lineart art style_1.3),1girl,white background,portrait.png",0.9417770509256561,GhostMix-V2.0-fp16-NoVAE-Style-5,5
766,"00030-31-(lineart art style_1.3),1girl,white background,portrait.png",-1.3236979819216725,GhostMix-V2.0-fp16-NoVAE-Style-5,5
767,"00031-32-(lineart art style_1.3),1girl,white background,portrait.png",-1.2719452059780945,GhostMix-V2.0-fp16-NoVAE-Style-5,5
1024,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",1.1865970242380401,lyriel_v14.safetensors-Style-5,5
1025,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",1.154168781013288,lyriel_v14.safetensors-Style-5,5
1026,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",1.4485294368457833,lyriel_v14.safetensors-Style-5,5
1027,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",-0.6976892855703899,lyriel_v14.safetensors-Style-5,5
1028,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",-0.33850785093840935,lyriel_v14.safetensors-Style-5,5
1029,"00005-6-(lineart art style_1.3),1girl,white background,portrait.png",1.137252745805703,lyriel_v14.safetensors-Style-5,5
1030,"00006-7-(lineart art style_1.3),1girl,white background,portrait.png",-1.3079272403075952,lyriel_v14.safetensors-Style-5,5
1031,"00007-8-(lineart art style_1.3),1girl,white background,portrait.png",0.7279386024232526,lyriel_v14.safetensors-Style-5,5
1032,"00008-9-(lineart art style_1.3),1girl,white background,portrait.png",1.0909851724402886,lyriel_v14.safetensors-Style-5,5
1033,"00009-10-(lineart art style_1.3),1girl,white background,portrait.png",0.8940308324821091,lyriel_v14.safetensors-Style-5,5
1034,"00010-11-(lineart art style_1.3),1girl,white background,portrait.png",0.3053263775908402,lyriel_v14.safetensors-Style-5,5
1035,"00011-12-(lineart art style_1.3),1girl,white background,portrait.png",0.14596979057013806,lyriel_v14.safetensors-Style-5,5
1036,"00012-13-(lineart art style_1.3),1girl,white background,portrait.png",-0.38009802847423574,lyriel_v14.safetensors-Style-5,5
1037,"00013-14-(lineart art style_1.3),1girl,white background,portrait.png",0.9826411829216369,lyriel_v14.safetensors-Style-5,5
1038,"00014-15-(lineart art style_1.3),1girl,white background,portrait.png",1.4228612704220567,lyriel_v14.safetensors-Style-5,5
1039,"00015-16-(lineart art style_1.3),1girl,white background,portrait.png",0.9242940088680583,lyriel_v14.safetensors-Style-5,5
1040,"00016-17-(lineart art style_1.3),1girl,white background,portrait.png",1.011956565957637,lyriel_v14.safetensors-Style-5,5
1041,"00017-18-(lineart art style_1.3),1girl,white background,portrait.png",-1.3716254564810257,lyriel_v14.safetensors-Style-5,5
1042,"00018-19-(lineart art style_1.3),1girl,white background,portrait.png",1.276827853304491,lyriel_v14.safetensors-Style-5,5
1043,"00019-20-(lineart art style_1.3),1girl,white background,portrait.png",-0.2330254706904335,lyriel_v14.safetensors-Style-5,5
1044,"00020-21-(lineart art style_1.3),1girl,white background,portrait.png",-0.6835336168834845,lyriel_v14.safetensors-Style-5,5
1045,"00021-22-(lineart art style_1.3),1girl,white background,portrait.png",-0.5869264796603064,lyriel_v14.safetensors-Style-5,5
1046,"00022-23-(lineart art style_1.3),1girl,white background,portrait.png",-0.1313202060197398,lyriel_v14.safetensors-Style-5,5
1047,"00023-24-(lineart art style_1.3),1girl,white background,portrait.png",0.9103545411426806,lyriel_v14.safetensors-Style-5,5
1048,"00024-25-(lineart art style_1.3),1girl,white background,portrait.png",-1.0681044790378824,lyriel_v14.safetensors-Style-5,5
1049,"00025-26-(lineart art style_1.3),1girl,white background,portrait.png",0.7548712581199883,lyriel_v14.safetensors-Style-5,5
1050,"00026-27-(lineart art style_1.3),1girl,white background,portrait.png",-0.620867192627797,lyriel_v14.safetensors-Style-5,5
1051,"00027-28-(lineart art style_1.3),1girl,white background,portrait.png",-1.4210968949904963,lyriel_v14.safetensors-Style-5,5
1052,"00028-29-(lineart art style_1.3),1girl,white background,portrait.png",0.6856647089797961,lyriel_v14.safetensors-Style-5,5
1053,"00029-30-(lineart art style_1.3),1girl,white background,portrait.png",-0.024624408348731936,lyriel_v14.safetensors-Style-5,5
1054,"00030-31-(lineart art style_1.3),1girl,white background,portrait.png",0.5438980797482581,lyriel_v14.safetensors-Style-5,5
1055,"00031-32-(lineart art style_1.3),1girl,white background,portrait.png",-0.6266658026616698,lyriel_v14.safetensors-Style-5,5
1312,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",0.056259470326344735,majicmixRealistic_v6.safetensors-Style-5,5
1313,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",0.9634579491879596,majicmixRealistic_v6.safetensors-Style-5,5
1314,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",1.0158620669039957,majicmixRealistic_v6.safetensors-Style-5,5
1315,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",-0.1883158650406569,majicmixRealistic_v6.safetensors-Style-5,5
1316,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",0.402855712175649,majicmixRealistic_v6.safetensors-Style-5,5
1317,"00005-6-(lineart art style_1.3),1girl,white background,portrait.png",0.2816542567905465,majicmixRealistic_v6.safetensors-Style-5,5
1318,"00006-7-(lineart art style_1.3),1girl,white background,portrait.png",1.2196960397226868,majicmixRealistic_v6.safetensors-Style-5,5
1319,"00007-8-(lineart art style_1.3),1girl,white background,portrait.png",0.4088637810621943,majicmixRealistic_v6.safetensors-Style-5,5
1320,"00008-9-(lineart art style_1.3),1girl,white background,portrait.png",0.2754282000583891,majicmixRealistic_v6.safetensors-Style-5,5
1321,"00009-10-(lineart art style_1.3),1girl,white background,portrait.png",-0.39258035679698966,majicmixRealistic_v6.safetensors-Style-5,5
1322,"00010-11-(lineart art style_1.3),1girl,white background,portrait.png",0.45489514036433865,majicmixRealistic_v6.safetensors-Style-5,5
1323,"00011-12-(lineart art style_1.3),1girl,white background,portrait.png",-0.015886049654287374,majicmixRealistic_v6.safetensors-Style-5,5
1324,"00012-13-(lineart art style_1.3),1girl,white background,portrait.png",0.6039629959831065,majicmixRealistic_v6.safetensors-Style-5,5
1325,"00013-14-(lineart art style_1.3),1girl,white background,portrait.png",0.8209902217209288,majicmixRealistic_v6.safetensors-Style-5,5
1326,"00014-15-(lineart art style_1.3),1girl,white background,portrait.png",0.08062600431344241,majicmixRealistic_v6.safetensors-Style-5,5
1327,"00015-16-(lineart art style_1.3),1girl,white background,portrait.png",0.05587506801390865,majicmixRealistic_v6.safetensors-Style-5,5
1328,"00016-17-(lineart art style_1.3),1girl,white background,portrait.png",0.6596573258872159,majicmixRealistic_v6.safetensors-Style-5,5
1329,"00017-18-(lineart art style_1.3),1girl,white background,portrait.png",-0.18065864029001238,majicmixRealistic_v6.safetensors-Style-5,5
1330,"00018-19-(lineart art style_1.3),1girl,white background,portrait.png",1.1736657375351607,majicmixRealistic_v6.safetensors-Style-5,5
1331,"00019-20-(lineart art style_1.3),1girl,white background,portrait.png",0.5927802429279101,majicmixRealistic_v6.safetensors-Style-5,5
1332,"00020-21-(lineart art style_1.3),1girl,white background,portrait.png",-0.37705551746140437,majicmixRealistic_v6.safetensors-Style-5,5
1333,"00021-22-(lineart art style_1.3),1girl,white background,portrait.png",0.4561525962213384,majicmixRealistic_v6.safetensors-Style-5,5
1334,"00022-23-(lineart art style_1.3),1girl,white background,portrait.png",0.7741578458297311,majicmixRealistic_v6.safetensors-Style-5,5
1335,"00023-24-(lineart art style_1.3),1girl,white background,portrait.png",0.6392074195784645,majicmixRealistic_v6.safetensors-Style-5,5
1336,"00024-25-(lineart art style_1.3),1girl,white background,portrait.png",0.339336151375813,majicmixRealistic_v6.safetensors-Style-5,5
1337,"00025-26-(lineart art style_1.3),1girl,white background,portrait.png",-0.4868508983219437,majicmixRealistic_v6.safetensors-Style-5,5
1338,"00026-27-(lineart art style_1.3),1girl,white background,portrait.png",0.09716999223568754,majicmixRealistic_v6.safetensors-Style-5,5
1339,"00027-28-(lineart art style_1.3),1girl,white background,portrait.png",0.5876288363030182,majicmixRealistic_v6.safetensors-Style-5,5
1340,"00028-29-(lineart art style_1.3),1girl,white background,portrait.png",0.20623899120173025,majicmixRealistic_v6.safetensors-Style-5,5
1341,"00029-30-(lineart art style_1.3),1girl,white background,portrait.png",-0.5025461373263361,majicmixRealistic_v6.safetensors-Style-5,5
1342,"00030-31-(lineart art style_1.3),1girl,white background,portrait.png",0.11795801905750883,majicmixRealistic_v6.safetensors-Style-5,5
1343,"00031-32-(lineart art style_1.3),1girl,white background,portrait.png",-0.05097541675862965,majicmixRealistic_v6.safetensors-Style-5,5
1600,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",0.3605331584249362,Moyou_v1020.safetensors-Style-5,5
1601,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",1.2828040465815072,Moyou_v1020.safetensors-Style-5,5
1602,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",1.5531987758259267,Moyou_v1020.safetensors-Style-5,5
1603,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",0.7865628095795539,Moyou_v1020.safetensors-Style-5,5
1604,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",0.2961218914132294,Moyou_v1020.safetensors-Style-5,5
1605,"00005-6-(lineart art style_1.3),1girl,white background,portrait.png",1.6055489776932823,Moyou_v1020.safetensors-Style-5,5
1606,"00006-7-(lineart art style_1.3),1girl,white background,portrait.png",1.4369538756150375,Moyou_v1020.safetensors-Style-5,5
1607,"00007-8-(lineart art style_1.3),1girl,white background,portrait.png",0.5707614103488586,Moyou_v1020.safetensors-Style-5,5
1608,"00008-9-(lineart art style_1.3),1girl,white background,portrait.png",-0.03046243194012133,Moyou_v1020.safetensors-Style-5,5
1609,"00009-10-(lineart art style_1.3),1girl,white background,portrait.png",1.0238411380082957,Moyou_v1020.safetensors-Style-5,5
1610,"00010-11-(lineart art style_1.3),1girl,white background,portrait.png",0.504846028403695,Moyou_v1020.safetensors-Style-5,5
1611,"00011-12-(lineart art style_1.3),1girl,white background,portrait.png",0.13791209656613124,Moyou_v1020.safetensors-Style-5,5
1612,"00012-13-(lineart art style_1.3),1girl,white background,portrait.png",0.7243492688426436,Moyou_v1020.safetensors-Style-5,5
1613,"00013-14-(lineart art style_1.3),1girl,white background,portrait.png",1.2704965716235204,Moyou_v1020.safetensors-Style-5,5
1614,"00014-15-(lineart art style_1.3),1girl,white background,portrait.png",1.3004093115104673,Moyou_v1020.safetensors-Style-5,5
1615,"00015-16-(lineart art style_1.3),1girl,white background,portrait.png",0.812747472595458,Moyou_v1020.safetensors-Style-5,5
1616,"00016-17-(lineart art style_1.3),1girl,white background,portrait.png",0.7587312670997808,Moyou_v1020.safetensors-Style-5,5
1617,"00017-18-(lineart art style_1.3),1girl,white background,portrait.png",0.009409628018619335,Moyou_v1020.safetensors-Style-5,5
1618,"00018-19-(lineart art style_1.3),1girl,white background,portrait.png",1.0649796212792888,Moyou_v1020.safetensors-Style-5,5
1619,"00019-20-(lineart art style_1.3),1girl,white background,portrait.png",1.2986388487407963,Moyou_v1020.safetensors-Style-5,5
1620,"00020-21-(lineart art style_1.3),1girl,white background,portrait.png",1.0938123444003867,Moyou_v1020.safetensors-Style-5,5
1621,"00021-22-(lineart art style_1.3),1girl,white background,portrait.png",0.633820901052417,Moyou_v1020.safetensors-Style-5,5
1622,"00022-23-(lineart art style_1.3),1girl,white background,portrait.png",0.3072727478367312,Moyou_v1020.safetensors-Style-5,5
1623,"00023-24-(lineart art style_1.3),1girl,white background,portrait.png",0.7481675357388635,Moyou_v1020.safetensors-Style-5,5
1624,"00024-25-(lineart art style_1.3),1girl,white background,portrait.png",0.4310275284388957,Moyou_v1020.safetensors-Style-5,5
1625,"00025-26-(lineart art style_1.3),1girl,white background,portrait.png",1.2427762333971177,Moyou_v1020.safetensors-Style-5,5
1626,"00026-27-(lineart art style_1.3),1girl,white background,portrait.png",0.5855606396037468,Moyou_v1020.safetensors-Style-5,5
1627,"00027-28-(lineart art style_1.3),1girl,white background,portrait.png",1.0523729258242716,Moyou_v1020.safetensors-Style-5,5
1628,"00028-29-(lineart art style_1.3),1girl,white background,portrait.png",1.4656185955942151,Moyou_v1020.safetensors-Style-5,5
1629,"00029-30-(lineart art style_1.3),1girl,white background,portrait.png",0.27941853445283427,Moyou_v1020.safetensors-Style-5,5
1630,"00030-31-(lineart art style_1.3),1girl,white background,portrait.png",1.249473510982872,Moyou_v1020.safetensors-Style-5,5
1631,"00031-32-(lineart art style_1.3),1girl,white background,portrait.png",0.5893146638335933,Moyou_v1020.safetensors-Style-5,5
1888,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",0.5510848104116058,revAnimated_v122.safetensors-Style-5,5
1889,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",1.1208558770053403,revAnimated_v122.safetensors-Style-5,5
1890,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",0.6949519474110905,revAnimated_v122.safetensors-Style-5,5
1891,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",0.9404044176259686,revAnimated_v122.safetensors-Style-5,5
1892,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",0.752479260005652,revAnimated_v122.safetensors-Style-5,5
1893,"00005-6-(lineart art style_1.3),1girl,white background,portrait.png",1.161176414837562,revAnimated_v122.safetensors-Style-5,5
1894,"00006-7-(lineart art style_1.3),1girl,white background,portrait.png",0.7509772683109316,revAnimated_v122.safetensors-Style-5,5
1895,"00007-8-(lineart art style_1.3),1girl,white background,portrait.png",0.5249115444126765,revAnimated_v122.safetensors-Style-5,5
1896,"00008-9-(lineart art style_1.3),1girl,white background,portrait.png",0.5631483681841771,revAnimated_v122.safetensors-Style-5,5
1897,"00009-10-(lineart art style_1.3),1girl,white background,portrait.png",0.9166071578796128,revAnimated_v122.safetensors-Style-5,5
1898,"00010-11-(lineart art style_1.3),1girl,white background,portrait.png",0.2868542366308651,revAnimated_v122.safetensors-Style-5,5
1899,"00011-12-(lineart art style_1.3),1girl,white background,portrait.png",0.5037140808822402,revAnimated_v122.safetensors-Style-5,5
1900,"00012-13-(lineart art style_1.3),1girl,white background,portrait.png",0.2684110822342198,revAnimated_v122.safetensors-Style-5,5
1901,"00013-14-(lineart art style_1.3),1girl,white background,portrait.png",-0.18555384077205503,revAnimated_v122.safetensors-Style-5,5
1902,"00014-15-(lineart art style_1.3),1girl,white background,portrait.png",0.7183530954987161,revAnimated_v122.safetensors-Style-5,5
1903,"00015-16-(lineart art style_1.3),1girl,white background,portrait.png",0.7019956222368683,revAnimated_v122.safetensors-Style-5,5
1904,"00016-17-(lineart art style_1.3),1girl,white background,portrait.png",0.9301906422574107,revAnimated_v122.safetensors-Style-5,5
1905,"00017-18-(lineart art style_1.3),1girl,white background,portrait.png",0.8221588018676949,revAnimated_v122.safetensors-Style-5,5
1906,"00018-19-(lineart art style_1.3),1girl,white background,portrait.png",1.4866810878113768,revAnimated_v122.safetensors-Style-5,5
1907,"00019-20-(lineart art style_1.3),1girl,white background,portrait.png",0.857246556271611,revAnimated_v122.safetensors-Style-5,5
1908,"00020-21-(lineart art style_1.3),1girl,white background,portrait.png",1.089486361098921,revAnimated_v122.safetensors-Style-5,5
1909,"00021-22-(lineart art style_1.3),1girl,white background,portrait.png",0.7174547582951519,revAnimated_v122.safetensors-Style-5,5
