,Unnamed: 0,count_LAIONScore,mean_LAIONScore,std_LAIONScore,min_LAIONScore,25%_LAIONScore,50%_LAIONScore,75%_LAIONScore,max_LAIONScore,skew_LAIONScore,kurtosis_LAIONScore,RatingScore_mean,RatingScore_std,Clipscore_mean,Clipscore_std,Artifact_mean,Artifact_std,name
108,LAIONScore,32.0,7.165167332,0.188999046,6.81018877,7.057128906,7.171100616,7.291787624,7.556088448,-0.08367893,-0.63864539,7.097515479,0.597931869,0.256511688,0.018329524,2.2507171,0.347677331,majicmixRealistic_v6.safetensors-25
109,LAIONScore,32.0,6.391519845,0.183412223,6.008372784,6.257344842,6.368362665,6.512986302,6.80924511,0.298580367,-0.413268777,6.516242966,0.470606823,0.227416992,0.016641205,2.510623921,0.302207047,majicmixRealistic_v6.safetensors-26
110,LAIONScore,32.0,6.780507639,0.179687375,6.386499882,6.666947365,6.824725151,6.884569883,7.124549866,-0.327031255,-0.552334976,6.344989434,0.613683388,0.229064941,0.01572911,2.779968038,0.261724942,majicmixRealistic_v6.safetensors-27
111,LAIONScore,32.0,6.944384724,0.185773561,6.552157402,6.820431232,6.955639839,7.085052371,7.252223969,-0.439791604,-0.408035128,7.667613655,0.490855266,0.284725189,0.030354238,1.8603395,0.227774285,majicmixRealistic_v6.safetensors-28
112,LAIONScore,32.0,6.44019483,0.256524585,5.720410824,6.359339237,6.48765707,6.628270388,6.816577911,-1.27362144,1.195271859,6.659822658,0.640546646,0.233985901,0.016261186,2.204722948,0.345289153,majicmixRealistic_v6.safetensors-29
113,LAIONScore,32.0,6.411125213,0.165925344,5.975587845,6.316977382,6.414199352,6.53993082,6.661518097,-0.744348225,0.476551747,6.71257998,0.747633139,0.143346786,0.022782312,2.369432557,0.366831085,majicmixRealistic_v6.safetensors-3
114,LAIONScore,32.0,5.529450655,0.215490463,5.002861023,5.421380877,5.575759172,5.715131402,5.826094627,-0.635719371,-0.439300826,6.585810363,0.5349762,0.245441437,0.012288039,1.714730583,0.275646036,majicmixRealistic_v6.safetensors-4
115,LAIONScore,32.0,6.308594465,0.351893026,5.569490433,6.166189671,6.457331896,6.523802996,6.815825462,-0.835913351,-0.630854622,6.817049712,0.462000859,0.269702911,0.029004512,2.342540186,0.366215554,majicmixRealistic_v6.safetensors-5
116,LAIONScore,32.0,6.742542088,0.197897003,6.208973408,6.675419331,6.754033089,6.88386023,7.051965714,-0.706923935,0.124198063,7.842891425,0.482540355,0.258609772,0.017923148,1.999923356,0.289105078,majicmixRealistic_v6.safetensors-6
117,LAIONScore,32.0,6.716425344,0.16177741,6.479420662,6.597784638,6.699217558,6.799152374,7.140252113,0.67018302,-0.052406453,7.814516187,0.49164964,0.255329132,0.014431059,1.689379215,0.248918206,majicmixRealistic_v6.safetensors-7
118,LAIONScore,32.0,6.459296674,0.221772448,5.899610043,6.315435886,6.454543591,6.635038495,6.923371315,-0.248382366,0.059580319,6.484976411,0.537167782,0.3163414,0.01866773,2.639116041,0.307570509,majicmixRealistic_v6.safetensors-8
119,LAIONScore,32.0,6.315211445,0.202546898,5.9622159,6.131984353,6.303740501,6.43130517,6.774327278,0.3263396,-0.550976217,6.557274878,0.475546417,0.269195557,0.016838266,2.2052963,0.217504229,majicmixRealistic_v6.safetensors-9
120,LAIONScore,32.0,6.307238936,0.102648278,6.082699299,6.233564854,6.31506753,6.374691129,6.508807659,-0.41421298,-0.233340581,6.631478339,0.425362471,0.264446259,0.022830404,2.296489958,0.247759879,Moyou_v1020.safetensors-0
121,LAIONScore,32.0,6.502652884,0.16122725,6.097930908,6.419780016,6.524681568,6.553022742,6.829194069,-0.328995942,0.421131216,5.881303743,0.447495076,0.242908478,0.017458438,2.280051805,0.302650973,Moyou_v1020.safetensors-1
122,LAIONScore,32.0,6.619543999,0.224588662,6.28475666,6.505890965,6.579195499,6.738790274,7.227099419,0.592234583,0.176704476,6.222034276,0.45798023,0.28754425,0.012878958,3.085748114,0.303165087,Moyou_v1020.safetensors-10
123,LAIONScore,32.0,6.532646567,0.243106411,6.104911804,6.371881843,6.533234596,6.67358613,7.069648266,0.185648738,-0.398694629,4.953309998,0.420928056,0.243495941,0.013215318,3.115640916,0.230751512,Moyou_v1020.safetensors-11
124,LAIONScore,32.0,5.937665209,0.262039157,5.347519875,5.849080682,5.951826572,6.115646482,6.355690002,-0.588807582,-0.101214209,8.376564637,0.532344193,0.18403244,0.01486215,0.828296045,0.290224734,Moyou_v1020.safetensors-12
125,LAIONScore,32.0,6.390366226,0.169515256,6.014640808,6.268609405,6.402675867,6.498169541,6.75293541,-0.114442989,-0.459482037,6.843559757,0.47947097,0.231655121,0.008858735,2.026084997,0.24354209,Moyou_v1020.safetensors-13
126,LAIONScore,32.0,6.915919006,0.267729272,6.263837814,6.777834415,6.947208405,7.120055199,7.375641346,-0.513763712,-0.135162068,7.055364341,0.734885552,0.215969086,0.030921833,2.166791867,0.431815062,Moyou_v1020.safetensors-14
127,LAIONScore,32.0,6.495828837,0.198681535,5.961041927,6.406211138,6.489570856,6.61442554,6.885830402,-0.571286289,0.783252272,7.162241355,0.586736341,0.211963654,0.013654625,1.909950197,0.277511154,Moyou_v1020.safetensors-15
128,LAIONScore,32.0,6.595871866,0.197347375,6.128185272,6.489408016,6.627960443,6.741319776,7.028448582,-0.527616026,0.10085774,7.383200765,0.411827129,0.242397308,0.018331877,1.849840712,0.24567835,Moyou_v1020.safetensors-16
129,LAIONScore,32.0,6.661924899,0.11945601,6.443806648,6.602289319,6.66233778,6.721113324,6.910700798,0.091355332,-0.29020942,7.287109822,0.310211385,0.267791748,0.012503235,1.894539677,0.173936617,Moyou_v1020.safetensors-17
130,LAIONScore,32.0,6.722414196,0.172744815,6.272362709,6.643092513,6.736343861,6.835258484,6.979777336,-0.661550974,0.142169602,7.286824256,0.415547425,0.261829376,0.016600002,1.877428301,0.245057009,Moyou_v1020.safetensors-18
131,LAIONScore,32.0,6.246487916,0.256885611,5.420438766,6.140884638,6.263257742,6.386488795,6.763022423,-0.737871015,2.045105832,5.977496862,0.802166648,0.172851563,0.036800947,2.167545591,0.427709904,Moyou_v1020.safetensors-19
132,LAIONScore,32.0,6.709587485,0.198117856,6.355985641,6.545637846,6.676189184,6.870337009,7.083417892,0.229711043,-1.045308401,7.115195036,0.378853526,0.269710541,0.011359837,1.870392989,0.179008176,Moyou_v1020.safetensors-2
133,LAIONScore,32.0,6.574199006,0.140189231,6.244651318,6.492792249,6.589690447,6.657460928,6.800908566,-0.410991378,-0.002631625,7.272061616,0.341076209,0.173809052,0.018384406,1.655180261,0.198130586,Moyou_v1020.safetensors-20
134,LAIONScore,32.0,6.583376512,0.121438227,6.409850121,6.470208406,6.555602789,6.703593373,6.803312302,0.286826841,-1.214908674,6.891340375,0.406173978,0.195396423,0.014329244,2.10212028,0.21513015,Moyou_v1020.safetensors-21
135,LAIONScore,32.0,6.544175044,0.254095499,6.099973679,6.360067964,6.526951075,6.712823272,7.077363968,0.132527229,-0.873026798,7.564373046,0.729959007,0.277030945,0.025418247,1.531650966,0.387705108,Moyou_v1020.safetensors-22
136,LAIONScore,32.0,6.1254334,0.306415462,5.478778839,5.901609421,6.113828183,6.279556751,7.154933929,0.771210347,2.4909517,5.174342699,0.485499037,0.217197418,0.020640088,2.81282641,0.261192378,Moyou_v1020.safetensors-23
137,LAIONScore,32.0,6.475304306,0.500504326,4.811118126,6.395019174,6.658792973,6.780112743,6.931355476,-1.964881903,3.091952761,6.158305943,0.547520449,0.246757507,0.020028948,2.237764232,0.325337937,Moyou_v1020.safetensors-24
138,LAIONScore,32.0,7.227305546,0.355638549,6.255334854,7.030847073,7.346013784,7.466670275,7.773066521,-0.74235745,0.100794501,6.991891846,0.510025034,0.24148941,0.023710454,2.092443623,0.329724548,Moyou_v1020.safetensors-25
139,LAIONScore,32.0,6.396342501,0.223752472,5.565239429,6.336454391,6.393383503,6.510969996,6.810464859,-1.394137796,4.514137409,6.673367336,0.595946249,0.199832916,0.017161478,2.157216333,0.365187436,Moyou_v1020.safetensors-26
140,LAIONScore,32.0,6.758536667,0.16716265,6.415911674,6.67996192,6.787240505,6.871941686,7.023957253,-0.55159131,-0.681277472,5.509042457,0.588729887,0.21395874,0.017228707,3.166943103,0.290984073,Moyou_v1020.safetensors-27
141,LAIONScore,32.0,6.705894202,0.165269636,6.410040379,6.584585428,6.689731121,6.823868394,7.125522137,0.371973859,-0.295221003,6.987550244,0.684857588,0.223266602,0.021522012,2.031873055,0.398513689,Moyou_v1020.safetensors-28
142,LAIONScore,32.0,6.521193132,0.179963299,5.995163918,6.504281044,6.5525105,6.6258775,6.774882317,-1.337044342,1.555198111,6.754031464,0.470077874,0.213779449,0.014534675,1.969417509,0.258685359,Moyou_v1020.safetensors-29
143,LAIONScore,32.0,6.268437058,0.200163528,5.854290009,6.121187925,6.327620983,6.435508132,6.571233273,-0.330316815,-0.895140284,6.506895006,0.75729348,0.118276596,0.018076141,2.304051474,0.390762315,Moyou_v1020.safetensors-3
144,LAIONScore,32.0,5.539852485,0.198032201,5.180112839,5.409299016,5.543878078,5.685504675,5.914376259,0.145274637,-0.682998203,6.688952625,0.505057035,0.246044159,0.015970781,1.675924305,0.256456917,Moyou_v1020.safetensors-4
145,LAIONScore,32.0,6.357800975,0.451757969,5.587444782,5.95637095,6.507042408,6.738760233,7.006587982,-0.351322739,-1.282810364,6.409799784,0.489874131,0.245052338,0.03969212,2.358328443,0.411665653,Moyou_v1020.safetensors-5
146,LAIONScore,32.0,6.618653804,0.143758603,6.373031139,6.54862988,6.593480349,6.706556082,7.045924187,0.758958764,0.959754007,7.624041647,0.426435474,0.216114044,0.025093502,1.902315121,0.262249951,Moyou_v1020.safetensors-6
147,LAIONScore,32.0,6.68804422,0.136713704,6.377195358,6.603959322,6.705451965,6.734856606,7.0853405,0.227635599,1.686897557,7.488312319,0.240711402,0.2371521,0.015429797,1.666892,0.164189044,Moyou_v1020.safetensors-7
148,LAIONScore,32.0,6.422415361,0.234073996,5.998544693,6.281882286,6.45250392,6.591216683,6.790038109,-0.32272173,-1.04444432,6.166603118,0.498320034,0.324584961,0.019148412,2.586769275,0.25444722,Moyou_v1020.safetensors-8
149,LAIONScore,32.0,6.473543093,0.159083142,6.111651421,6.388260245,6.511575222,6.565521121,6.865200043,-0.316195757,0.483179503,6.956092194,0.374616512,0.241523743,0.018932977,1.862212267,0.24740851,Moyou_v1020.safetensors-9
150,LAIONScore,32.0,6.952113837,0.140106791,6.623614311,6.846597433,6.952477694,7.040542364,7.279914856,-0.040993284,-0.111035841,7.31364648,0.386489996,0.318466187,0.008872366,2.379388351,0.165463413,revAnimated_v122.safetensors-0
151,LAIONScore,32.0,7.126699239,0.174694845,6.715535164,7.059345961,7.133779764,7.230667114,7.455042362,-0.33079486,-0.098888617,6.817551479,0.35858325,0.32901001,0.014025575,2.40151079,0.150658017,revAnimated_v122.safetensors-1
152,LAIONScore,32.0,6.512178749,0.122681793,6.164422989,6.461362958,6.505194664,6.577032566,6.727426529,-0.413683969,0.695968157,6.827252731,0.225424751,0.311981201,0.006539241,2.944267087,0.128460061,revAnimated_v122.safetensors-10
153,LAIONScore,32.0,6.345713168,0.143249688,6.040440083,6.256964087,6.337014198,6.46003139,6.641077042,-0.16675242,-0.404933392,5.803108081,0.519758353,0.262851715,0.012370963,3.1059343,0.245419242,revAnimated_v122.safetensors-11
154,LAIONScore,32.0,7.065108061,0.16635459,6.666315079,6.93082726,7.055931091,7.141421795,7.417927742,0.134180267,-0.071416911,8.248345435,0.384362018,0.267471313,0.020565808,1.128942663,0.231912872,revAnimated_v122.safetensors-12
155,LAIONScore,32.0,6.639531538,0.190679426,6.132829666,6.518384933,6.66398263,6.794799805,6.911505222,-0.708857673,0.085646854,6.701682851,0.750420256,0.243831635,0.016947178,2.512861833,0.361192188,revAnimated_v122.safetensors-13
156,LAIONScore,32.0,6.942436188,0.139580819,6.699596405,6.845952988,6.952515364,7.039026618,7.185001373,-0.027234777,-0.929310194,7.637729317,0.555332039,0.270015717,0.014050337,2.240043666,0.342960031,revAnimated_v122.safetensors-14
157,LAIONScore,32.0,6.984997645,0.171245019,6.72069025,6.852172732,6.999216318,7.056791067,7.473361015,0.803169051,0.739030284,7.77213791,0.373067495,0.263549805,0.016163286,1.960917789,0.257213396,revAnimated_v122.safetensors-15
158,LAIONScore,32.0,6.753326088,0.282702649,6.185246944,6.557727218,6.710322857,6.999126315,7.369011879,-0.047269151,-0.705725712,6.735564739,0.783025727,0.299301147,0.022434629,2.477066346,0.382388254,revAnimated_v122.safetensors-16
159,LAIONScore,32.0,7.180447131,0.112424115,6.965895653,7.091710091,7.191777468,7.248332024,7.40939045,0.138677893,-0.654716945,7.295475692,0.275476566,0.326248169,0.010681229,2.069819685,0.160128412,revAnimated_v122.safetensors-17
160,LAIONScore,32.0,7.166106731,0.137120245,6.913809776,7.082355857,7.169578075,7.273241401,7.401631355,-0.14832718,-0.789895747,7.838112488,0.342045655,0.326850891,0.011555606,2.209539916,0.164045796,revAnimated_v122.safetensors-18
161,LAIONScore,32.0,6.50130403,0.451801452,5.68871212,6.091034889,6.556097269,6.912018657,7.27808857,-0.123857882,-1.304792582,5.816659644,1.131466463,0.231811523,0.020491616,2.396403432,0.429115826,revAnimated_v122.safetensors-19
162,LAIONScore,32.0,7.150828615,0.142630258,6.866606712,7.061320305,7.16738987,7.240136623,7.498258114,0.050372185,-0.112225005,8.041425973,0.27346002,0.261611938,0.01240624,1.796224706,0.129321943,revAnimated_v122.safetensors-2
163,LAIONScore,32.0,7.165494069,0.149275642,6.94630146,7.072644591,7.127811432,7.246074319,7.469272614,0.693175656,-0.563233347,8.182549328,0.441371607,0.262329102,0.016967746,1.753334332,0.234017567,revAnimated_v122.safetensors-20
164,LAIONScore,32.0,7.231953695,0.166387046,6.605755806,7.175455332,7.265058517,7.327764869,7.458069324,-1.695489309,4.379879148,7.3001692,0.53254995,0.295967102,0.019671342,2.385225922,0.264773651,revAnimated_v122.safetensors-21
165,LAIONScore,32.0,7.164633721,0.158439323,6.883956909,7.055692196,7.176552773,7.291530848,7.577620506,0.130941792,-0.016432926,8.693923101,0.924491195,0.32913208,0.034985379,1.311755371,0.582223869,revAnimated_v122.safetensors-22
166,LAIONScore,32.0,7.046672404,0.183039344,6.68103981,6.925761104,7.066034794,7.169685721,7.381770134,-0.280314519,-0.830453273,6.979886174,0.342045372,0.237606049,0.021060821,2.292100903,0.198490438,revAnimated_v122.safetensors-23
167,LAIONScore,32.0,6.171497539,0.557682756,5.419249058,5.748980045,6.001733303,6.63675344,7.266438484,0.721181413,-0.836168911,6.854886472,0.543975688,0.254089355,0.023430247,1.334868433,0.414954026,revAnimated_v122.safetensors-24
168,LAIONScore,32.0,7.264725849,0.146314875,6.941702843,7.193214893,7.279295444,7.336801291,7.579124451,-0.27013976,0.125203479,8.203354701,0.612235666,0.308807373,0.015183377,1.898795646,0.389313712,revAnimated_v122.safetensors-25
169,LAIONScore,32.0,6.628930375,0.207931233,6.087164879,6.550574303,6.681526184,6.754514456,7.012533188,-0.972244155,0.475569589,6.604180381,0.598554772,0.253391266,0.018226245,2.88509313,0.251045155,revAnimated_v122.safetensors-26
170,LAIONScore,32.0,6.911820054,0.119159382,6.729727268,6.85170424,6.891858578,6.939629555,7.223425865,1.000675028,0.673365964,7.280011177,0.396550636,0.256427765,0.013924399,2.254410665,0.210702192,revAnimated_v122.safetensors-27
171,LAIONScore,32.0,7.081276685,0.140124765,6.778845787,6.963541985,7.08678627,7.172553539,7.34896946,0.077118802,-0.65164838,8.107394144,0.429167941,0.326705933,0.009386016,1.86320103,0.212343034,revAnimated_v122.safetensors-28
172,LAIONScore,32.0,7.207830891,0.151952903,6.867984772,7.108714819,7.198806286,7.316490412,7.493035316,-0.379561285,-0.452335703,8.098565578,0.373223766,0.269317627,0.010365155,1.64148527,0.196439826,revAnimated_v122.safetensors-29
173,LAIONScore,32.0,6.59899731,0.16100173,6.292417049,6.49416852,6.567303658,6.656628609,6.970293522,0.612854056,0.197867673,5.786468118,0.388214931,0.18012619,0.024737634,2.970346905,0.232458239,revAnimated_v122.safetensors-3
174,LAIONScore,32.0,6.069861606,0.216852955,5.546317101,5.921245098,6.066073895,6.210801721,6.501666069,0.010549661,-0.176341384,6.730512887,0.648715768,0.244602203,0.021101437,1.723245833,0.238270306,revAnimated_v122.safetensors-4
175,LAIONScore,32.0,6.58486715,0.17981376,6.218954086,6.486921549,6.597421646,6.701666713,6.907889366,-0.347765495,-0.522113395,6.839080334,0.421125831,0.30645752,0.019064573,2.321331415,0.291121773,revAnimated_v122.safetensors-5
176,LAIONScore,32.0,7.173259571,0.111777783,6.968294144,7.087173462,7.193692446,7.268224239,7.379299164,-0.065037958,-1.082842484,8.658102006,0.419567737,0.304084778,0.00978125,1.707025066,0.248651766,revAnimated_v122.safetensors-6
177,LAIONScore,32.0,7.103813291,0.131904558,6.721346378,7.032175541,7.132507563,7.171958566,7.424133301,-0.462438078,1.23962154,8.34452799,0.437581712,0.311004639,0.015987221,1.648164865,0.218909495,revAnimated_v122.safetensors-7
178,LAIONScore,32.0,6.845155746,0.187768467,6.383145332,6.74593997,6.884227991,6.962948918,7.218374252,-0.725142136,0.397232034,7.15448387,0.422812103,0.322113037,0.012001249,2.663522288,0.197385943,revAnimated_v122.safetensors-8
179,LAIONScore,32.0,6.744863123,0.346860784,5.971345425,6.584747076,6.810269117,6.995087147,7.235331535,-0.702389782,-0.28167552,6.4180457,0.55889175,0.303787231,0.020790104,2.450716477,0.26646092,revAnimated_v122.safetensors-9
180,LAIONScore,32.0,6.875412479,0.115578948,6.634502411,6.83552444,6.875320911,6.949313402,7.096749306,-0.189764396,-0.343689493,6.454523563,0.264542864,0.321922302,0.010262959,2.751458511,0.1327449,AWPainting 1.1_v1.1.safetensors-0
181,LAIONScore,32.0,6.854466662,0.106563449,6.579925537,6.799099684,6.854351521,6.924275637,7.096316338,-0.304781869,0.424490106,6.223978758,0.418636125,0.361061096,0.009363947,2.581084106,0.272203464,AWPainting 1.1_v1.1.safetensors-1
182,LAIONScore,32.0,6.703748167,0.100842361,6.491820335,6.648032069,6.708877087,6.77588594,6.904624939,-0.395559575,-0.109178989,6.263813823,0.295333269,0.289909363,0.010304279,3.096146122,0.132423802,AWPainting 1.1_v1.1.safetensors-10
183,LAIONScore,32.0,6.627050355,0.144381588,6.400561333,6.546624899,6.604503632,6.71442461,6.945869446,0.27895857,-0.597823627,5.487199828,0.359062547,0.275497437,0.006097084,3.315373696,0.189932141,AWPainting 1.1_v1.1.safetensors-11
184,LAIONScore,32.0,6.999789909,0.224646232,6.557747841,6.85961318,6.99041748,7.151012182,7.402078629,-0.012602933,-0.779257566,9.183339193,0.866284456,0.229618073,0.019500099,0.734383975,0.400582682,AWPainting 1.1_v1.1.safetensors-12
185,LAIONScore,32.0,7.095979497,0.198046053,6.627318382,6.97686851,7.111396551,7.210336566,7.4740839,-0.547193333,0.109559651,6.196026146,0.567524519,0.271385193,0.00988145,2.942749068,0.347220727,AWPainting 1.1_v1.1.safetensors-13
186,LAIONScore,32.0,6.981417328,0.166929098,6.555275917,6.878525019,6.991833925,7.095975518,7.308743,-0.425372072,0.085095737,7.248323709,0.632422073,0.246803284,0.016208467,2.410220347,0.340630467,AWPainting 1.1_v1.1.safetensors-14
187,LAIONScore,32.0,7.148236483,0.149456655,6.811101913,7.055181026,7.167282104,7.232692838,7.430587292,-0.265440403,-0.388518258,6.829590216,0.395273599,0.29523468,0.013378571,1.939736176,0.243221016,AWPainting 1.1_v1.1.safetensors-15
188,LAIONScore,32.0,6.962701678,0.158868415,6.483819962,6.882198572,7.013130903,7.06321311,7.189807892,-1.097506601,1.100997327,7.448355898,0.603714622,0.246131897,0.01433912,2.088043168,0.360267629,AWPainting 1.1_v1.1.safetensors-16
189,LAIONScore,32.0,7.300098181,0.090391726,7.092486382,7.258694172,7.306152582,7.347536445,7.493197441,-0.271166556,0.152948235,7.693107203,0.352550513,0.301399231,0.009502683,2.076909516,0.1718484,AWPainting 1.1_v1.1.safetensors-17
190,LAIONScore,32.0,6.973644465,0.101792356,6.746685982,6.912580371,6.980881214,7.035979748,7.217228889,0.037170222,-0.024540362,7.250427976,0.307438794,0.310791016,0.008585371,2.169447698,0.222405449,AWPainting 1.1_v1.1.safetensors-18
191,LAIONScore,32.0,7.006998703,0.358217997,6.308323383,6.828927994,6.998384953,7.250977993,7.68642664,-0.043706867,-0.633845559,5.631954938,0.999802961,0.225402832,0.018636048,3.006040432,0.460237902,AWPainting 1.1_v1.1.safetensors-19
192,LAIONScore,32.0,7.083316073,0.126207935,6.854047298,7.026191354,7.095770359,7.175426364,7.317889214,-0.308808305,-0.577997657,7.945342541,0.267094768,0.239646912,0.007574045,1.882576417,0.159667052,AWPainting 1.1_v1.1.safetensors-2
193,LAIONScore,32.0,7.144005895,0.114374246,6.884934425,7.054589748,7.136002779,7.208921671,7.374450684,0.241976663,-0.457350377,7.393071175,0.346968416,0.227622986,0.013250514,1.880475193,0.15075767,AWPainting 1.1_v1.1.safetensors-20
194,LAIONScore,32.0,7.109125227,0.100994517,6.93930912,7.030440807,7.110958099,7.177971601,7.268837929,-0.124754956,-1.067451654,7.107881695,0.402537,0.255142212,0.009442454,2.370675381,0.250126863,AWPainting 1.1_v1.1.safetensors-21
195,LAIONScore,32.0,7.170440108,0.130712033,6.893785,7.096277833,7.18191123,7.265168428,7.391596794,-0.309726293,-0.655944338,7.593240052,0.78495075,0.337493896,0.023678396,2.073413879,0.427543669,AWPainting 1.1_v1.1.safetensors-22
196,LAIONScore,32.0,6.851929039,0.192555432,6.35148716,6.751256704,6.821779966,6.961326122,7.271774292,-0.105567348,0.56112697,6.052317068,0.403407338,0.266616821,0.020863687,2.518269531,0.268958047,AWPainting 1.1_v1.1.safetensors-23
197,LAIONScore,32.0,6.922249958,0.190660693,6.52892065,6.78419745,6.949150085,7.052361012,7.328022957,-0.20937592,-0.5052932,6.913868308,0.446237503,0.273532867,0.015724217,2.216513071,0.238321937,AWPainting 1.1_v1.1.safetensors-24
198,LAIONScore,32.0,7.08361724,0.136530817,6.757971764,7.003668785,7.071941853,7.190311074,7.418851852,-0.036020297,0.339067289,7.006893381,0.539615244,0.310821533,0.014691195,2.440286949,0.304094636,AWPainting 1.1_v1.1.safetensors-25
199,LAIONScore,32.0,7.040839151,0.169824758,6.661839962,6.89364028,7.049949169,7.163704038,7.415757656,-0.030654154,-0.494018068,7.046940759,0.471496411,0.262580872,0.015474306,2.385922052,0.399087313,AWPainting 1.1_v1.1.safetensors-26
200,LAIONScore,32.0,6.974525556,0.117029613,6.676424026,6.889160633,6.967692137,7.064431429,7.228060722,-0.225119942,-0.101577786,7.412031129,0.721343126,0.252349854,0.011558027,2.321041759,0.43718482,AWPainting 1.1_v1.1.safetensors-27
201,LAIONScore,32.0,6.952546299,0.137542389,6.64948082,6.853888869,6.913193941,7.066241264,7.201293945,0.085975786,-0.802206804,7.707476214,0.496911921,0.310096741,0.016301313,1.956848066,0.312231494,AWPainting 1.1_v1.1.safetensors-28
202,LAIONScore,32.0,7.313390344,0.159245671,6.9339118,7.196159482,7.368287563,7.413329959,7.582818508,-0.619614882,-0.41178129,7.100724891,0.298964681,0.274307251,0.010141747,2.019835994,0.17673591,AWPainting 1.1_v1.1.safetensors-29
203,LAIONScore,32.0,6.72962904,0.275784839,6.05037117,6.59322083,6.76408577,6.936390758,7.163529396,-0.704637546,0.246773957,6.005471721,0.8031788,0.158374786,0.020295586,2.879425921,0.357256807,AWPainting 1.1_v1.1.safetensors-3
204,LAIONScore,32.0,5.893363521,0.349419778,5.299267292,5.65197587,5.859366894,6.014746785,6.898127079,0.901023024,0.772880707,6.852392808,0.754322246,0.230930328,0.010923065,1.800188091,0.207900602,AWPainting 1.1_v1.1.safetensors-4
205,LAIONScore,32.0,6.89188762,0.199460046,6.563596725,6.760917544,6.90562582,7.012302876,7.32294178,0.148360443,-0.395732959,6.347453475,0.634327122,0.256240845,0.02185269,2.905235779,0.378607052,AWPainting 1.1_v1.1.safetensors-5
206,LAIONScore,32.0,7.079883054,0.089721898,6.929733276,7.005659103,7.07314086,7.13534832,7.24865818,0.143105044,-0.816549839,8.015198469,0.400363016,0.262161255,0.016429054,1.924597546,0.223305796,AWPainting 1.1_v1.1.safetensors-6
207,LAIONScore,32.0,7.07639651,0.09083366,6.894533634,7.013067961,7.078107595,7.161929846,7.212650299,-0.278934429,-0.907843244,7.890301123,0.266548027,0.263420105,0.009863881,1.832718357,0.154711521,AWPainting 1.1_v1.1.safetensors-7
208,LAIONScore,32.0,6.809389651,0.129141458,6.602993965,6.708323479,6.801064491,6.893740892,7.178926945,0.73473444,0.403504408,6.753449991,0.387111175,0.314399719,0.011582011,2.781667612,0.197073701,AWPainting 1.1_v1.1.safetensors-8
209,LAIONScore,32.0,7.194428325,0.166105082,6.644132137,7.151958466,7.221819162,7.295796156,7.501023293,-1.188441552,2.202688615,6.264739931,0.6202896,0.334152222,0.012550917,2.813066855,0.295179482,AWPainting 1.1_v1.1.safetensors-9
LAIONScore,,32.0,6.5532823503017426,0.1293374610262111,6.3337602615356445,6.437098264694215,6.565442085266113,6.63364851474762,6.845922946929932,0.18791090046051825,-0.5339426452997937,,,0.29509735107421875,0.013348464634194715,,,majicmixLux_v10.safetensors-0
LAIONScore,,32.0,6.616416320204735,0.1700080740144167,6.354099273681641,6.503268122673035,6.589691400527954,6.742595314979553,7.030069351196289,0.39702718470265647,-0.43988020649551807,,,0.2956695556640625,0.016709251903307385,,,majicmixLux_v10.safetensors-1
LAIONScore,,32.0,6.636051043868065,0.12335863232699566,6.418668746948242,6.555384993553162,6.61176872253418,6.708983302116394,6.890196800231934,0.29087074639979205,-0.5748820391989624,,,0.3126678466796875,0.009562757487819618,,,majicmixLux_v10.safetensors-10
LAIONScore,,32.0,6.416849240660667,0.1363339712557023,6.219058036804199,6.305809259414673,6.410825252532959,6.509144425392151,6.786131858825684,0.5642554528675802,-0.13306753723541576,,,0.2622337341308594,0.012596358534596638,,,majicmixLux_v10.safetensors-11
LAIONScore,,32.0,6.631732940673828,0.2628167739413855,6.072417259216309,6.440333127975464,6.646549701690674,6.862844228744507,7.050764083862305,-0.3220249678349557,-0.8131827990527203,,,0.20115280151367188,0.0243776834172178,,,majicmixLux_v10.safetensors-12
LAIONScore,,32.0,6.467046216130257,0.17535563654638264,5.978641033172607,6.361424207687378,6.519719362258911,6.565737247467041,6.794427394866943,-0.6933399583364611,0.5631466406621533,,,0.23224258422851562,0.015408807955859366,,,majicmixLux_v10.safetensors-13
LAIONScore,,32.0,6.967113584280014,0.1614622931845278,6.608640670776367,6.852008819580078,6.967435836791992,7.06658148765564,7.254899024963379,-0.31359047550622254,-0.0925379788315519,,,0.27750396728515625,0.014040820228654027,,,majicmixLux_v10.safetensors-14
LAIONScore,,32.0,6.876775160431862,0.19413413089962986,6.500256061553955,6.753775000572205,6.839855670928955,7.013138175010682,7.395428657531738,0.6242343998137497,0.16304190632829574,,,0.26551055908203125,0.011884938958157062,,,majicmixLux_v10.safetensors-15
LAIONScore,,32.0,6.722403302788734,0.19751435352688806,6.256587028503418,6.627156972885132,6.690571546554565,6.872275233268738,7.084176063537598,-0.29845603551325317,-0.2384657483669228,,,0.2744789123535156,0.018913464085479975,,,majicmixLux_v10.safetensors-16
LAIONScore,,32.0,6.97876150906086,0.1604576376829929,6.635909080505371,6.879239201545715,6.986512184143066,7.088919758796692,7.27696418762207,-0.26709835849065755,-0.5678872638279566,,,0.3004608154296875,0.012490369767684768,,,majicmixLux_v10.safetensors-17
