,StyleLoss,Image,TargetImage
0,8366036480.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (1).jpg
1,2918772992.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (10).jpg
2,1236305664.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (11).jpg
3,318173792.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (12).jpg
4,1825024768.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (13).jpg
5,5811373568.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (14).jpg
6,758226688.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (15).jpg
7,2066900480.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (16).jpg
8,1578870400.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (17).jpg
9,3181357056.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (18).jpg
10,9170372608.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (19).jpg
11,488703488.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (2).jpg
12,418131520.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (20).jpg
13,594337728.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (3).jpg
14,2565917184.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (4).jpg
15,2747778816.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (5).jpg
16,659179968.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (6).jpg
17,963466624.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (7).jpg
18,2713512960.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (8).jpg
19,576169472.0,"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (9).jpg
20,7930203136.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (1).jpg
21,2632612864.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (10).jpg
22,1008721792.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (11).jpg
23,483115488.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (12).jpg
24,1684311040.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (13).jpg
25,5923702272.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (14).jpg
26,923077376.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (15).jpg
27,2096536064.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (16).jpg
28,1610498816.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (17).jpg
29,2911235328.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (18).jpg
30,9165508608.0,"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",photorealistic (19).jpg
