,StyleLoss,Image,TargetImage
0,13824859136.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (1).jpg
1,4576617472.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (10).jpg
2,1938020480.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (11).jpg
3,4763993088.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (12).jpg
4,1562380416.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (13).jpg
5,2274843648.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (14).jpg
6,4143451904.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (15).jpg
7,4648361472.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (16).jpg
8,7966444544.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (17).jpg
9,4213839616.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (18).jpg
10,4160630016.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (19).jpg
11,2212970496.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (2).jpg
12,3762002944.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (20).jpg
13,2414612480.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (21).jpg
14,1962109952.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (22).jpg
15,2491695872.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (23).jpg
16,2614676736.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (24).jpg
17,2700731392.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (25).jpg
18,2135252096.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (26).jpg
19,2855538432.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (27).jpg
20,2703453184.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (28).jpg
21,1432180352.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (29).jpg
22,3631321600.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (3).jpg
23,2042741376.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (30).jpg
24,7239791104.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (31).jpg
25,1167226752.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (32).jpg
26,1642373248.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (33).jpg
27,1844018688.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (34).jpg
28,2826198528.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (35).jpg
29,2375049728.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (36).jpg
30,2485930752.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (37).jpg
31,1898408960.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (38).jpg
32,1354267008.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (39).jpg
33,20286625792.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (4).jpg
34,3813544192.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (40).jpg
35,3212229632.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (41).jpg
36,2621953280.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (42).jpg
37,3536193024.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (43).jpg
38,1985932672.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (8).jpg
39,18826524672.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (9).jpg
40,15532599296.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (1).jpg
41,5345605120.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (10).jpg
42,2306970112.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (11).jpg
43,5699021312.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (12).jpg
44,1727972096.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (13).jpg
45,2370498560.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (14).jpg
46,4302909440.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (15).jpg
47,5487595008.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (16).jpg
48,9179490304.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (17).jpg
49,4820884992.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (18).jpg
50,4733139968.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (19).jpg
51,2718427136.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (2).jpg
52,4483197952.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (20).jpg
53,2613795328.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (21).jpg
54,2168015872.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (22).jpg
55,2907491072.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (23).jpg
56,3121911808.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (24).jpg
57,3318109184.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (25).jpg
58,2680377344.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (26).jpg
59,3360469760.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (27).jpg
60,3270255360.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (28).jpg
61,1443665920.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (29).jpg
62,4416316928.0,"00001-2-(anime_1.3),1girl,white background,portrait.png",anime (3).jpg
