,StyleLoss,Image,TargetImage
0,3755569920.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
1,5324541440.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
2,6737442816.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
3,4153906176.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
4,12161673216.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (13).jpg
5,2255002112.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (14).jpg
6,4326785536.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (15).jpg
7,4651816448.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (16).jpg
8,3661170176.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (17).jpg
9,2687648256.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (18).jpg
10,3235635968.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (19).jpg
11,2852839168.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (2).jpg
12,2685193216.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (20).jpg
13,9550041088.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (3).jpg
14,4185400576.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (4).jpg
15,3244343808.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (5).jpg
16,3392348928.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (6).jpg
17,4950490624.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (7).jpg
18,5645083648.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (8).jpg
19,2022235776.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (9).jpg
20,3396304640.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
21,5291608064.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
22,7198649344.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
23,4351572992.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
24,12878601216.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (13).jpg
25,2546907136.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (14).jpg
26,4601192960.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (15).jpg
27,5182546432.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (16).jpg
28,4109398016.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (17).jpg
29,2566683392.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (18).jpg
30,2996160768.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (19).jpg
31,2630888192.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (2).jpg
32,2526093056.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (20).jpg
33,9805579264.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (3).jpg
34,3983935488.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (4).jpg
35,3081349632.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (5).jpg
36,3061845248.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (6).jpg
37,4746946560.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (7).jpg
38,5649695232.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (8).jpg
39,1954657920.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (9).jpg
40,4078318336.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
41,5145933824.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
42,6430312960.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
43,3786647552.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
44,11440593920.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (13).jpg
45,2135704064.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (14).jpg
46,4256811264.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (15).jpg
47,4442856960.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (16).jpg
48,3550701056.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (17).jpg
49,2809880064.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (18).jpg
50,3322329344.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (19).jpg
51,3155965952.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (2).jpg
52,2791346432.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (20).jpg
53,9365259264.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (3).jpg
54,4350333440.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (4).jpg
55,3405030656.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (5).jpg
56,3682715904.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (6).jpg
57,5086793728.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (7).jpg
58,5553233920.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (8).jpg
59,2017179520.0,"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (9).jpg
60,3733245952.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
61,4915822080.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
62,6011793408.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
63,3759601920.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
64,11448550400.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (13).jpg
65,1688655360.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (14).jpg
66,3719172608.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (15).jpg
67,4021400064.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (16).jpg
68,2878648832.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (17).jpg
69,2412560896.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (18).jpg
70,3063420416.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (19).jpg
71,2726516224.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (2).jpg
72,2454135296.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (20).jpg
73,9018908672.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (3).jpg
74,3925967616.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (4).jpg
75,2940486656.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (5).jpg
76,3190300672.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (6).jpg
77,4710025216.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (7).jpg
78,5428633600.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (8).jpg
79,1640582144.0,"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (9).jpg
80,5343144960.0,"00004-5-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
81,5452376576.0,"00004-5-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
82,6098352128.0,"00004-5-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
83,4254900224.0,"00004-5-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
