,StyleLoss,Image,TargetImage
0,5009997312.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (1).jpg
1,5078854144.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (10).jpg
2,3995519488.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (11).jpg
3,4857758208.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (12).jpg
4,2487769856.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (13).jpg
5,1212866432.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (14).jpg
6,4331735040.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (15).jpg
7,1840228864.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (16).jpg
8,1724003200.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (17).jpg
9,1895322624.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (2).jpg
10,775543488.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (3).jpg
11,2314082048.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (4).jpg
12,4773906432.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (5).jpg
13,3732916224.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (6).jpg
14,1649892736.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (7).jpg
15,1309313024.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (8).jpg
16,980106624.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (9).jpg
17,7901627392.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (1).jpg
18,7904446464.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (10).jpg
19,6717361664.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (11).jpg
20,5504195584.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (12).jpg
21,3153038336.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (13).jpg
22,3840855552.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (14).jpg
23,6363322368.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (15).jpg
24,4945488384.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (16).jpg
25,4798430208.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (17).jpg
