,StyleLoss,Image,TargetImage
0,5910405120.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
1,1620588928.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
2,1732315904.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
3,786604416.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
4,5136334336.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
5,1918688512.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
6,1996294400.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
7,1274809344.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
8,5096223232.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
9,3263611136.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
10,1529511808.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
11,2368573184.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
12,1898649088.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
13,2762030592.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
14,2432503040.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
15,1579716608.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
16,2267711744.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
17,3286582784.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
18,1882624256.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
19,1882639744.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
20,5599137792.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
21,2013257728.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
22,2136307712.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
23,728378624.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
24,4108491776.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
25,1930077568.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
26,1871416832.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
27,1376573312.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
28,4869497856.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
29,3048399872.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
30,1445827072.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
31,2677088512.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
32,1866088448.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
33,2750695680.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
34,2351522816.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
