,StyleLoss,Image,TargetImage
0,12496399360.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
1,12992679936.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
2,4760510464.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
3,6461108224.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
4,23391940608.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
5,19781896192.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
6,21015818240.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
7,14753254400.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
8,47735558144.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
9,23706923008.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
10,27605596160.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
11,6162189312.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
12,31710103552.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
13,55642865664.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
14,9482507264.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
15,12932429824.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
16,138274062336.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
17,37549486080.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
18,42410332160.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
19,14041195520.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
20,14502742016.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
21,5253527552.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
22,7507992576.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
23,25533378560.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
24,22395742208.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
25,23553191936.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
26,16202287104.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
27,51797237760.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
28,26240464896.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
29,30279342080.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
30,7353294336.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
31,34961809408.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
32,60165619712.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
33,11039956992.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
34,14977503232.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
35,144795090944.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
36,40705155072.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
37,46129328128.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
38,13104304128.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
39,13383932928.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
40,4967041024.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
41,6892231680.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
42,23871451136.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
43,20134717440.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
44,21376542720.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
45,14915367936.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
46,48596381696.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
47,24002099200.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
48,28122499072.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
49,6661435392.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
50,32842188800.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
51,57084198912.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
52,10043291648.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
53,13529874432.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
54,140256182272.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
55,38006013952.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
56,43339624448.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
57,13539214336.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
58,13753841664.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
59,4826032640.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
60,7077640192.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
61,24741650432.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
62,21689954304.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
63,22772738048.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
64,15530651648.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
65,50484064256.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
66,25552715776.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
67,29106835456.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
68,6893967360.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
69,34162098176.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
70,59209617408.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
71,10343230464.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
72,14251167744.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
73,143018606592.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
74,39730126848.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
75,45368418304.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
76,12956692480.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
77,13583314944.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
