,StyleLoss,Image,TargetImage
0,1816061568.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
1,5355300864.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
2,8534743040.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
3,4634247168.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
4,15423630336.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (13).jpg
5,2932971520.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (14).jpg
6,5372914176.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (15).jpg
7,6431248896.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (16).jpg
8,5091831808.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (17).jpg
9,1599045632.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (18).jpg
10,2323510784.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (19).jpg
11,999751360.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (2).jpg
12,1773533056.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (20).jpg
13,10056817664.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (3).jpg
14,3077981184.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (4).jpg
15,1664022912.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (5).jpg
16,1190474880.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (6).jpg
17,4947488768.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (7).jpg
18,5180692992.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (8).jpg
19,1090856960.0,"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (9).jpg
20,2431483136.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (1).jpg
21,4935474176.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (10).jpg
22,7845518848.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (11).jpg
23,4011062272.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (12).jpg
24,13997333504.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (13).jpg
25,2505094656.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (14).jpg
26,4698693120.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (15).jpg
27,5578055168.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (16).jpg
28,4347610624.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (17).jpg
29,1536115456.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (18).jpg
30,2132160640.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (19).jpg
31,1692342784.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (2).jpg
32,1783884288.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (20).jpg
33,9964688384.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (3).jpg
34,3354230272.0,"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",Watercolor (4).jpg
