,StyleLoss,Image,TargetImage
0,10753912832.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
1,11306211328.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
2,4460984320.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
3,5607856128.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
4,21247889408.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
5,18146947072.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
6,19250642944.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
7,12718243840.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
8,44043104256.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
9,22400823296.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
10,24851027968.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
11,5336604160.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
12,28516935680.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
13,51645902848.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
14,7716964352.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
15,11018095616.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
16,131940655104.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
17,35680608256.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
18,40469766144.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
19,12842397696.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
20,13278661632.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
21,4603069952.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
22,6481991168.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
23,23441516544.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
24,21230196736.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
25,22234925056.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
26,14856559616.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
27,49552670720.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
28,24958464000.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
29,28432801792.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
30,6646366720.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
31,32785545216.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
32,57378799616.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
33,9798598656.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
34,13538173952.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
35,140468813824.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
36,39222603776.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
37,44674252800.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
38,12575947776.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
39,13119600640.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
40,4596494336.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
41,6649408000.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
42,23991152640.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
43,20151085056.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
44,21607981056.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
45,14692368384.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
46,48535650304.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
47,24493086720.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
48,28006322176.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
49,6002963968.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
50,32646092800.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
51,56677875712.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
52,9739112448.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
53,13284723712.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
54,139892719616.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
55,38558236672.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
56,43163029504.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
57,6288195584.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
58,9249265664.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
59,6743579648.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
60,5786221056.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
61,16728404992.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
62,12372292608.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
63,14333728768.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
64,10337593344.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
65,30115837952.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
66,18492323840.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
67,16862140416.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
68,3495382784.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
