,StyleLoss,Image,TargetImage
0,3405282816.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
1,10017846272.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
2,11929202688.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
3,7994053632.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
4,5070502400.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
5,10645502976.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
6,5882044416.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
7,6932173312.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
8,5187164160.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
9,4648452608.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
10,6495127552.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
11,10108129280.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
12,6299999744.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
13,7108501504.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
14,5740607488.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
15,9647282176.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
16,6291875328.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
17,7627229184.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
18,10369766400.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
19,8789905408.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
20,4178183680.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
21,5853125632.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
22,6861241344.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
23,4068445952.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
24,3049553920.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
25,6255985664.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
26,2861212160.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
27,2998280704.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
28,4151567872.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
29,3467302400.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
30,2590511104.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
31,6280046592.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
32,3540565760.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
33,5479649792.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
34,3918771200.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
35,6039218688.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
36,3017913856.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
37,4653502976.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
38,5404646400.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
39,4515853312.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
40,4665828352.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
41,8675708928.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
42,10043327488.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
43,6805649920.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
44,4038647808.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
45,8639517696.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
46,5118277632.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
47,5967697920.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
48,5440236544.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
49,4862612992.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
50,5438618112.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
51,8808701952.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
52,5426613760.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
53,5650926080.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
54,5128540672.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
55,7605523456.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
56,6491401216.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
57,6550973440.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
58,9882020864.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
59,7668563456.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
60,2558573568.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
61,5082660352.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
62,6293394944.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
63,3615737856.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
64,4166193152.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
65,5542381056.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
66,2138278784.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
67,3170399488.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
68,3909816832.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
69,2956345600.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
70,2496423168.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
71,4931326976.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
72,3533840896.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
73,3027631360.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
74,2537707520.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
75,4397551616.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
76,3328323584.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
77,4258859264.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
78,5355745280.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
79,4753858048.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
80,4331082752.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
81,7432626688.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
82,8478575616.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
83,5260161536.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
84,3830773248.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
85,7432577024.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
86,3797115392.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
87,4530553344.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
88,4771784704.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
89,4179919872.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
90,3982895616.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
91,7402918400.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
92,4698465280.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
93,5079179264.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
94,4540108800.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
95,6193054208.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
96,4914359808.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
97,6028104192.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
98,7811305472.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
99,6528219648.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
100,4234507776.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
101,5350360064.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
102,6607661568.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
103,4022318080.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
104,3747344128.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
105,6064054272.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
106,3340759808.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
107,3552578304.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
108,4608173568.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
109,3544260608.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
110,3255901440.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
111,6099363328.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
112,3085485568.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
113,4872853504.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
114,3575137792.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
115,5494671872.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
116,3818398208.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
117,4755728384.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
118,5958836736.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
119,4927734272.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
120,5464203264.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
121,11197621248.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
122,12884938752.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
123,8450156544.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
124,5069983232.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
125,11194992640.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
126,6479007232.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
127,7955165696.0,"00006-7-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
