,StyleLoss,Image,TargetImage
0,9662402560.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (1).jpg
1,4032615424.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (10).jpg
2,2295473152.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (11).jpg
3,3475264256.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (12).jpg
4,3062465536.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (13).jpg
5,2143052032.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (14).jpg
6,2738765568.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (15).jpg
7,3816869632.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (16).jpg
8,5449088512.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (17).jpg
9,3392782336.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (18).jpg
10,2779491584.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (19).jpg
11,2960913920.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (2).jpg
12,3026098176.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (20).jpg
13,3571168000.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (21).jpg
14,2843107072.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (22).jpg
15,1920851456.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (23).jpg
16,2805376000.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (24).jpg
17,1817030784.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (25).jpg
18,1772090112.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (26).jpg
19,3045427456.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (27).jpg
20,2498353152.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (28).jpg
21,3242798592.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (29).jpg
22,2596124160.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (3).jpg
23,2312530176.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (30).jpg
24,4136621056.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (31).jpg
25,3113055232.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (32).jpg
26,2313872896.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (33).jpg
27,1955144320.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (34).jpg
28,2124472704.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (35).jpg
29,3180203776.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (36).jpg
