,StyleLoss,Image,TargetImage
0,853861632.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (1).jpg
1,699527232.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (10).jpg
2,6242864640.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (11).jpg
3,973551168.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (12).jpg
4,791364864.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (13).jpg
5,4578196992.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (14).jpg
6,2721845760.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (15).jpg
7,2924477440.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (16).jpg
8,4296214528.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (17).jpg
9,4499649536.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (18).jpg
10,3833056256.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (19).jpg
11,930992320.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (2).jpg
12,3035869440.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (20).jpg
13,2609035008.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (21).jpg
14,2394663936.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (22).jpg
15,791918976.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (23).jpg
16,9977511936.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (24).jpg
17,2597237248.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (25).jpg
18,992897792.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (26).jpg
19,5916928000.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (27).jpg
20,3206851840.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (28).jpg
21,1057406720.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (3).jpg
22,707078912.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (4).jpg
23,1922286976.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (5).jpg
24,4392565760.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (6).jpg
25,652878848.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (7).jpg
26,5779746816.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (8).jpg
27,1114999808.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (9).jpg
28,829916096.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (1).jpg
29,1040102528.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (10).jpg
30,5792936448.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (11).jpg
31,803437440.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (12).jpg
32,850983424.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (13).jpg
33,4205041664.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (14).jpg
34,2440184320.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (15).jpg
35,2635507968.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (16).jpg
36,3752508160.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (17).jpg
37,4279907584.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (18).jpg
38,3337264640.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (19).jpg
39,994373056.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (2).jpg
