,StyleLoss,Image,TargetImage
0,5014121984.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
1,4091042816.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
2,5217189888.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
3,3019669504.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
4,3177803520.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
5,4788625408.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
6,2882905088.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
7,2850970880.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
8,5150757888.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
9,3810921984.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
10,2401019392.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
11,5184598528.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
12,2468834816.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
13,4179771392.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
14,3036020736.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
15,4506791936.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
16,3687263744.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
17,4012555008.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
18,5168956416.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
19,3896455424.0,"00000-1-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
20,6334096896.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
21,4856077312.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
22,5642576896.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
23,3613832704.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
24,4025172224.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
25,5201718784.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
26,3027329792.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
27,3237950720.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
28,6233921536.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
29,5021466112.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
30,2491227904.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
31,5595094528.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
32,3574548992.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
33,5070242816.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
34,3954833408.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
35,5012903936.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
36,4010995200.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
37,4749627904.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
38,5192490496.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
39,4498805760.0,"00001-2-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
40,5559762944.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
41,3975550208.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
42,4954300416.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
43,2822330112.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
44,3006530048.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
45,4410063360.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
46,2383727616.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
47,2604674304.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
48,5391165440.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
49,4113154304.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
50,1894142848.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
51,4632743936.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
52,2466700288.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
53,3878119936.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
54,3068671488.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
55,4045308928.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
56,3713601536.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
57,4265078272.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
58,4904384000.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
59,3832953344.0,"00002-3-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
60,4024562944.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
61,3165223424.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
62,4240826112.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
63,2300499968.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
64,2854877696.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
65,3665280768.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
66,1773919488.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
67,1876590592.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
68,4083068672.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
69,2999262464.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
70,1472472448.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
71,3791573504.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
72,1930249984.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
73,2908850432.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
74,2015906560.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
75,3374173440.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
76,2844691968.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
77,3285436672.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
78,4177501696.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
79,3020053504.0,"00003-4-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
80,5447152640.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
81,4250746880.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
82,5188523008.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (11).jpg
83,3208394752.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (12).jpg
84,3052576000.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (13).jpg
85,4661939712.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (14).jpg
86,2640368128.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (15).jpg
87,2535248896.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (16).jpg
88,4950891520.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (17).jpg
89,3848578816.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (18).jpg
90,2198308352.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (19).jpg
91,4875495936.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (2).jpg
92,2397060352.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (20).jpg
93,4152894720.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (3).jpg
94,3170888960.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (4).jpg
95,4428402176.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (5).jpg
96,3624043776.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (6).jpg
97,4155778304.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (7).jpg
98,5067427840.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (8).jpg
99,3892162816.0,"00004-5-(isometric art style_1.3),building, white background,.png",Isometric (9).jpg
100,6018715648.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (1).jpg
101,6686089728.0,"00005-6-(isometric art style_1.3),building, white background,.png",Isometric (10).jpg
