,StyleLoss,Image,TargetImage
0,8802075648.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (1).jpg
1,10179166208.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (10).jpg
2,9052756992.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (11).jpg
3,2794218240.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (12).jpg
4,2928374016.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (13).jpg
5,4308765696.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (14).jpg
6,5810341888.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (15).jpg
7,7494667264.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (16).jpg
8,6804104192.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (17).jpg
9,7425311744.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (2).jpg
10,4629443072.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (3).jpg
11,3823508480.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (4).jpg
12,10329843712.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (5).jpg
13,9281369088.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (6).jpg
14,7016908288.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (7).jpg
15,4099131392.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (8).jpg
16,5684932608.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (9).jpg
17,7228407296.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (1).jpg
18,7576702464.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (10).jpg
19,6389806592.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (11).jpg
20,3176665856.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (12).jpg
21,2378343168.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (13).jpg
