,StyleLoss,Image,TargetImage
0,11794063360.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
1,11806192640.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
2,3801729792.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
3,5566100480.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
4,22582609920.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
5,19410282496.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
6,20659615744.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
7,14627043328.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
8,46822105088.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
9,23146055680.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
10,26470909952.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
11,5518358528.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
12,30632747008.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
13,54375505920.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
14,8489101312.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
15,11915599872.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
16,135705632768.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
17,37048119296.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
18,42250625024.0,"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
19,14716642304.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
20,14536957952.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
21,4799391232.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
22,7428724224.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
23,25789403136.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
24,23402915840.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
25,24393820160.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
26,16740201472.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
27,53393539072.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
28,26821978112.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
29,30934050816.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
30,7702362624.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
31,36072337408.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
32,61840424960.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
33,11275785216.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
34,15380859904.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
35,146377342976.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
36,41820442624.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
37,47812685824.0,"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
38,15618574336.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
39,15249813504.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
40,5128095232.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
41,7953720832.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
42,26989430784.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
43,24646486016.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
44,25550223360.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
45,17726308352.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
46,55210147840.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
47,28003721216.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
48,32182337536.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
49,8271720448.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
50,37394128896.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
51,64016846848.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
52,12036862976.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
53,16373959680.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
54,149566259200.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
55,43006652416.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
56,49363931136.0,"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
57,12674950144.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
58,12473468928.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
59,3322628608.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
60,5798123008.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
61,24363923456.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
62,21599961088.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
63,22778161152.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
64,15991877632.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
65,50221428736.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
66,25494857728.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
67,28213366784.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
68,5652406272.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
69,33110411264.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
70,58289917952.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (4).jpg
71,9168534528.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (5).jpg
72,13196980224.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (6).jpg
73,141442203648.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (7).jpg
74,39655419904.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (8).jpg
75,45489975296.0,"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (9).jpg
76,11431192576.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (1).jpg
77,11658962944.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (10).jpg
78,3533605632.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (11).jpg
79,5356395520.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (12).jpg
80,22654625792.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (14).jpg
81,19097618432.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (15).jpg
82,20501450752.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (16).jpg
83,14754786304.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (17).jpg
84,46419886080.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (18).jpg
85,23122724864.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (19).jpg
86,26275647488.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (2).jpg
87,4936608768.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (20).jpg
88,30278830080.0,"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",Line Art (3).jpg
