,StyleLoss,Image,TargetImage
0,14337133568.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (1).jpg
1,4366018560.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (10).jpg
2,1570065408.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (11).jpg
3,4718696960.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (12).jpg
4,1208232320.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (13).jpg
5,1929553152.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (14).jpg
6,3742520064.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (15).jpg
7,4681940992.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (16).jpg
8,8154619904.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (17).jpg
9,3938939392.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (18).jpg
10,3862430976.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (19).jpg
11,1957504768.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (2).jpg
12,3584976896.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (20).jpg
13,1872659968.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (21).jpg
14,1591404416.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (22).jpg
15,2230333952.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (23).jpg
16,2346438656.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (24).jpg
17,2622316544.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (25).jpg
18,2017314816.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (26).jpg
19,2515527424.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (27).jpg
20,2550918656.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (28).jpg
21,946396224.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (29).jpg
22,3530213120.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (3).jpg
23,1630020992.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (30).jpg
24,7298715648.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (31).jpg
25,793480000.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (32).jpg
26,1201954176.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (33).jpg
27,1678418944.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (34).jpg
28,2655101952.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (35).jpg
29,1986098688.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (36).jpg
30,2214505728.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (37).jpg
31,1603064576.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (38).jpg
32,1109571840.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (39).jpg
33,20901668864.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (4).jpg
34,3737574400.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (40).jpg
35,3182494464.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (41).jpg
36,2195075840.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (42).jpg
37,3158317312.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (43).jpg
38,1469574144.0,"00000-1-(anime_1.3),1girl,white background,portrait.png",anime (8).jpg
