,StyleLoss,Image,TargetImage
0,2286743296.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (1).jpg
1,2789863168.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (10).jpg
2,3700922624.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (11).jpg
3,2544204544.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (12).jpg
4,1915577600.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (13).jpg
5,3941242368.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (14).jpg
6,2235960064.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (15).jpg
7,2300047104.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (16).jpg
8,2581272320.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (17).jpg
9,3135648256.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (18).jpg
10,2186479616.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (19).jpg
11,2836402432.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (2).jpg
12,3167780096.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (20).jpg
13,1913089536.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (21).jpg
14,2295519744.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (22).jpg
15,2164849408.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (23).jpg
16,10637886464.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (24).jpg
17,2229217280.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (25).jpg
18,1573518336.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (26).jpg
19,5642480128.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (27).jpg
20,3310761472.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (28).jpg
21,3421515264.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (3).jpg
22,3037774080.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (4).jpg
23,1501465472.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (5).jpg
24,3682620160.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (6).jpg
25,1812938880.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (7).jpg
26,3619221248.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (8).jpg
27,2201426944.0,"00000-1-(3D_1.3),1girl,white background,portrait,dress.png",3D (9).jpg
28,2609192960.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (1).jpg
29,3279427584.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (10).jpg
30,3149527552.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (11).jpg
31,2925715456.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (12).jpg
32,2177112320.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (13).jpg
33,3852039936.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (14).jpg
34,2222641920.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (15).jpg
35,2126738432.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (16).jpg
36,2312485120.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (17).jpg
37,2707129856.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (18).jpg
38,1917707392.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (19).jpg
39,3276997632.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (2).jpg
40,3315727616.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (20).jpg
41,2024872320.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (21).jpg
42,2351559936.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (22).jpg
43,2410243072.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (23).jpg
44,10863659008.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (24).jpg
45,2001238528.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (25).jpg
46,1817613568.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (26).jpg
47,5315766272.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (27).jpg
48,3391105024.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (28).jpg
49,3922275072.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (3).jpg
50,3421436928.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (4).jpg
51,1368668416.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (5).jpg
52,3678986752.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (6).jpg
53,2048752768.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (7).jpg
54,3059920896.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (8).jpg
55,2511837952.0,"00001-2-(3D_1.3),1girl,white background,portrait,dress.png",3D (9).jpg
56,1917645440.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (1).jpg
57,2530471936.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (10).jpg
58,3683133184.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (11).jpg
59,2197030144.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (12).jpg
60,1571652096.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (13).jpg
61,3463699456.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (14).jpg
62,1974823424.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (15).jpg
63,1770713344.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (16).jpg
64,2237401856.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (17).jpg
65,2572054528.0,"00002-3-(3D_1.3),1girl,white background,portrait,dress.png",3D (18).jpg
