,StyleLoss,Image,TargetImage
0,5167165440.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (1).jpg
1,5292119552.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (10).jpg
2,4263854592.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (11).jpg
3,3756932864.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (12).jpg
4,2136225152.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (13).jpg
5,995269568.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (14).jpg
6,3703240448.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (15).jpg
7,2193726720.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (16).jpg
8,2194812928.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (17).jpg
9,2733866496.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (2).jpg
10,804242112.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (3).jpg
11,2042882048.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (4).jpg
12,4966212096.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (5).jpg
13,4031432192.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (6).jpg
14,1910159360.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (7).jpg
15,1420965120.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (8).jpg
16,1481960832.0,"00000-1-(low poly art style_1.3),dog,white background.png",Low Poly (9).jpg
17,5185627136.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (1).jpg
18,5407321088.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (10).jpg
19,4412692992.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (11).jpg
20,3321763840.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (12).jpg
21,2268392704.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (13).jpg
22,1009334272.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (14).jpg
23,3381426176.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (15).jpg
24,2542714880.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (16).jpg
25,2545452288.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (17).jpg
26,3241241088.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (2).jpg
27,890738432.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (3).jpg
28,2118481024.0,"00001-2-(low poly art style_1.3),dog,white background.png",Low Poly (4).jpg
