,StyleLoss,ImageIndex
0,4426683392.0,"00000-1-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
1,793404928.0,"00001-2-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
2,2290112768.0,"00002-3-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
3,2817607936.0,"00003-4-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
4,2842856960.0,"00004-5-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
5,2110491008.0,"00005-6-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
6,1552183808.0,"00006-7-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
7,1532529280.0,"00007-8-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
8,1903594624.0,"00008-9-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
9,2286203136.0,"00009-10-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
10,2456248320.0,"00010-11-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
11,2027211008.0,"00011-12-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
12,1097709568.0,"00012-13-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
13,1715225344.0,"00013-14-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
14,3165609984.0,"00014-15-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
15,2333436416.0,"00015-16-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
16,2644573952.0,"00016-17-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
17,1322176000.0,"00017-18-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
18,1213303808.0,"00018-19-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
19,2607517696.0,"00019-20-(masterpiece, realistic_1.4), (extremely intricate_1.2)_, close shot , portrait,(upper body_1.2), (from front_1.3), 191971 dress.png"
