,StyleLoss,ImageIndex
0,3432160000.0,"00000-1-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
1,3563134464.0,"00001-2-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
2,6436687872.0,"00002-3-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
3,6613358080.0,"00003-4-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
4,3241325568.0,"00004-5-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
5,2803225600.0,"00005-6-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
6,7878627840.0,"00006-7-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
7,8159296000.0,"00007-8-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
8,3500764928.0,"00008-9-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
9,3460415744.0,"00009-10-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
10,2438246400.0,"00010-11-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
11,1758568832.0,"00011-12-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
12,2000111104.0,"00012-13-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
13,6333761536.0,"00013-14-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
14,1473622016.0,"00014-15-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
15,2109108224.0,"00015-16-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
16,3884526336.0,"00016-17-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
17,6000060416.0,"00017-18-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
18,1673375360.0,"00018-19-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
19,5143608320.0,"00019-20-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
