,StyleLoss,ImageIndex
0,2055953920.0,"00000-1-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
1,2934603776.0,"00001-2-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
2,3040314624.0,"00002-3-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
3,2135112448.0,"00003-4-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
4,2108477184.0,"00004-5-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
5,1591148928.0,"00005-6-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
6,2427323392.0,"00006-7-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
7,2824975360.0,"00007-8-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
8,2368393216.0,"00008-9-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
9,2481647616.0,"00009-10-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
10,3088654336.0,"00010-11-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
11,1533111680.0,"00011-12-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
12,2116169984.0,"00012-13-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
13,2360784128.0,"00013-14-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
14,2165467136.0,"00014-15-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
15,1460242304.0,"00015-16-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
16,2788083456.0,"00016-17-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
17,2545639680.0,"00017-18-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
18,2342948864.0,"00018-19-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
19,1283653376.0,"00019-20-, 1girl, Floral motifs, luminous skin, enchanting gaze, embellished attire, natural lighting, shallow depth of field, romantic s.png"
