,StyleLoss,ImageIndex
0,1603933952.0,"00000-1-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
1,1844895616.0,"00001-2-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
2,1460071040.0,"00002-3-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
3,1238717184.0,"00003-4-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
4,1548460800.0,"00004-5-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
5,1130589568.0,"00005-6-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
6,1030590976.0,"00006-7-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
7,1476348672.0,"00007-8-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
8,1171972096.0,"00008-9-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
9,1651246848.0,"00009-10-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
10,1007107392.0,"00010-11-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
11,1386653696.0,"00011-12-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
12,875949504.0,"00012-13-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
13,1090520576.0,"00013-14-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
14,1407438848.0,"00014-15-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
15,1086271232.0,"00015-16-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
16,1098304896.0,"00016-17-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
17,1372720128.0,"00017-18-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
18,1189474688.0,"00018-19-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
19,1137711744.0,"00019-20-(masterpiece),(best quality),(ultra-detailed), (full body_1.2), 1girl,chibi,cute, smile, open mouth, flower, outdoors, playing g.png"
