,StyleLoss,ImageIndex
0,11651860480.0,"00000-1-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
1,10397637632.0,"00001-2-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
2,8228973056.0,"00002-3-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
3,10030640128.0,"00003-4-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
4,8239879168.0,"00004-5-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
5,10468109312.0,"00005-6-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
6,7034842624.0,"00006-7-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
7,10256482304.0,"00007-8-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
8,10899213312.0,"00008-9-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
9,15174887424.0,"00009-10-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
10,9925117952.0,"00010-11-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
11,13033645056.0,"00011-12-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
12,13661849600.0,"00012-13-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
13,8815645696.0,"00013-14-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
14,15901196288.0,"00014-15-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
15,10244355072.0,"00015-16-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
16,8133241856.0,"00016-17-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
17,8147912704.0,"00017-18-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
18,10633867264.0,"00018-19-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
19,8665793536.0,"00019-20-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
