,StyleLoss,ImageIndex
0,1870590464.0,"00000-1-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
1,1403665664.0,"00001-2-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
2,1534321792.0,"00002-3-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
3,2200019200.0,"00003-4-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
4,1423705088.0,"00004-5-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
5,1709309696.0,"00005-6-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
6,4392835584.0,"00006-7-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
7,1966850304.0,"00007-8-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
8,1886773632.0,"00008-9-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
9,1957200896.0,"00009-10-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
10,1370008704.0,"00010-11-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
11,8055601152.0,"00011-12-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
12,1909116928.0,"00012-13-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
13,3724419840.0,"00013-14-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
14,1776713728.0,"00014-15-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
15,1621735552.0,"00015-16-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
16,5736059904.0,"00016-17-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
17,2958465536.0,"00017-18-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
18,1736957696.0,"00018-19-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
19,5232324096.0,"00019-20-1girl, bare shoulders, black hair, brown hair, chinese clothes, dress, facial mark, fashi-girl, forehead mark, hair ornament, lo.png"
