,StyleLoss,ImageIndex
0,1027599232.0,"00000-1-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
1,1419217664.0,"00001-2-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
2,2049093120.0,"00002-3-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
3,1739799296.0,"00003-4-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
4,2032219392.0,"00004-5-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
5,1221630080.0,"00005-6-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
6,1814990080.0,"00006-7-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
7,1549275264.0,"00007-8-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
8,1636705792.0,"00008-9-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
9,1692225152.0,"00009-10-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
10,2015506816.0,"00010-11-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
11,1052590656.0,"00011-12-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
12,1520225024.0,"00012-13-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
13,1153078656.0,"00013-14-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
14,1894997888.0,"00014-15-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
15,1268500992.0,"00015-16-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
16,1236813440.0,"00016-17-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
17,1229010944.0,"00017-18-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
18,1802118400.0,"00018-19-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
19,1046441536.0,"00019-20-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
