,StyleLoss,ImageIndex
0,2558618368.0,"00000-1-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
1,1394276096.0,"00001-2-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
2,1781872512.0,"00002-3-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
3,1341875840.0,"00003-4-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
4,1532084992.0,"00004-5-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
5,1923372032.0,"00005-6-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
6,1251641728.0,"00006-7-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
7,1220155264.0,"00007-8-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
8,2137052160.0,"00008-9-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
9,1972478720.0,"00009-10-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
10,1763339776.0,"00010-11-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
11,1589368448.0,"00011-12-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
12,1494531840.0,"00012-13-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
13,1389734272.0,"00013-14-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
14,1530011520.0,"00014-15-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
15,1734742784.0,"00015-16-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
16,1671943424.0,"00016-17-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
17,1611431424.0,"00017-18-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
18,1630804480.0,"00018-19-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
19,2026036480.0,"00019-20-,mix4,(8k, RAW photo, best quality, masterpiece_1.2), (realistic, photo-realistic_1.37),1girl,cute,cityscape, night, rain, wet,.png"
