,StyleLoss,ImageIndex
0,752882944.0,"00000-1-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
1,267296592.0,"00001-2-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
2,1915660032.0,"00002-3-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
3,1404018688.0,"00003-4-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
4,814443072.0,"00004-5-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
5,1501929344.0,"00005-6-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
6,1142953600.0,"00006-7-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
7,847187648.0,"00007-8-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
8,3309742592.0,"00008-9-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
9,774468800.0,"00009-10-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
10,2362325248.0,"00010-11-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
11,1234671488.0,"00011-12-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
12,831663808.0,"00012-13-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
13,2843421440.0,"00013-14-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
14,1370482944.0,"00014-15-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
15,1556668544.0,"00015-16-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
16,1043141312.0,"00016-17-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
17,3958981376.0,"00017-18-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
18,724493312.0,"00018-19-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
19,2085294464.0,"00019-20-1girl, tohsaka rin, solo, long hair, sweater, red sweater, looking at viewer, blue background, black hair, simple background, tw.png"
