,StyleLoss,ImageIndex
0,4131751424.0,"00000-1-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
1,6738279936.0,"00001-2-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
2,6631914496.0,"00002-3-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
3,7436747264.0,"00003-4-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
4,5202828288.0,"00004-5-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
5,7333032960.0,"00005-6-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
6,5707276288.0,"00006-7-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
7,4226841344.0,"00007-8-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
8,2990032384.0,"00008-9-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
9,5827085824.0,"00009-10-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
10,6853392896.0,"00010-11-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
11,9212132352.0,"00011-12-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
12,7886660608.0,"00012-13-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
13,9857078272.0,"00013-14-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
14,8129999360.0,"00014-15-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
15,6116034048.0,"00015-16-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
16,7156277248.0,"00016-17-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
17,5790584832.0,"00017-18-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
18,8169563648.0,"00018-19-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
19,5953138176.0,"00019-20-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
