,StyleLoss,ImageIndex
0,14668689408.0,"00000-1-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
1,11498924032.0,"00001-2-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
2,11199207424.0,"00002-3-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
3,10367206400.0,"00003-4-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
4,10976358400.0,"00004-5-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
5,13799459840.0,"00005-6-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
6,7980122112.0,"00006-7-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
7,13083209728.0,"00007-8-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
8,8297951744.0,"00008-9-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
9,16391656448.0,"00009-10-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
10,10286454784.0,"00010-11-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
11,18226225152.0,"00011-12-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
12,10458233856.0,"00012-13-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
13,10758239232.0,"00013-14-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
14,9001853952.0,"00014-15-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
15,16474025984.0,"00015-16-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
16,10846092288.0,"00016-17-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
17,7675843584.0,"00017-18-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
18,9808886784.0,"00018-19-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
19,9581323264.0,"00019-20-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
