,StyleLoss,ImageIndex
0,1375246976.0,"00000-1-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
1,1659025408.0,"00001-2-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
2,2258375936.0,"00002-3-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
3,1534380032.0,"00003-4-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
4,4402164224.0,"00004-5-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
5,1345200768.0,"00005-6-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
6,1244320000.0,"00006-7-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
7,1366670336.0,"00007-8-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
8,2084164608.0,"00008-9-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
9,1629261696.0,"00009-10-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
10,1823796736.0,"00010-11-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
11,1443971968.0,"00011-12-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
12,1744723200.0,"00012-13-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
13,986500224.0,"00013-14-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
14,1774263168.0,"00014-15-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
15,1478352512.0,"00015-16-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
16,2117996288.0,"00016-17-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
17,1292254848.0,"00017-18-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
18,3105909248.0,"00018-19-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
19,1447577216.0,"00019-20-ghibli style, san _(mononoke hime_), 1girl, armlet, bangs, black hair, black undershirt, breasts, cape, circlet, earrings, facep.png"
