,StyleLoss,ImageIndex
0,806443584.0,"00000-1-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
1,755695616.0,"00001-2-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
2,705317760.0,"00002-3-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
3,656987584.0,"00003-4-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
4,955232320.0,"00004-5-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
5,1018833792.0,"00005-6-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
6,438637440.0,"00006-7-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
7,649035328.0,"00007-8-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
8,806436288.0,"00008-9-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
9,959692032.0,"00009-10-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
10,577955392.0,"00010-11-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
11,753094656.0,"00011-12-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
12,605637056.0,"00012-13-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
13,683183424.0,"00013-14-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
14,771735104.0,"00014-15-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
15,440961888.0,"00015-16-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
16,750876800.0,"00016-17-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
17,749611584.0,"00017-18-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
18,806440320.0,"00018-19-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
19,558436288.0,"00019-20-, 1girl, looking at viewer, upper body, 3D, realistic, large breasts, excessively frilled princess dress, draped clothes, jewelr.png"
