,StyleLoss,ImageIndex
0,3614033920.0,"00000-1-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
1,6386859520.0,"00001-2-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
2,8862270464.0,"00002-3-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
3,7632526336.0,"00003-4-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
4,7588088320.0,"00004-5-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
5,11730800640.0,"00005-6-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
6,7919729664.0,"00006-7-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
7,6276128256.0,"00007-8-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
8,6997395456.0,"00008-9-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
9,5439670272.0,"00009-10-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
10,6541804544.0,"00010-11-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
11,4730693120.0,"00011-12-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
12,6268360192.0,"00012-13-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
13,6853964288.0,"00013-14-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
14,8403206656.0,"00014-15-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
15,6596399616.0,"00015-16-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
16,5070105088.0,"00016-17-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
17,10201009152.0,"00017-18-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
18,8296340992.0,"00018-19-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
19,7349737984.0,"00019-20-shukezouma, negative space, , shuimobysim , , portrait of a woman standing , willow branches, (masterpiece, best quality_1.2), t.png"
