,StyleLoss,ImageIndex
0,17276712960.0,"00000-1-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
1,21600559104.0,"00001-2-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
2,15591468032.0,"00002-3-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
3,13948515328.0,"00003-4-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
4,12418532352.0,"00004-5-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
5,16512705536.0,"00005-6-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
6,14034727936.0,"00006-7-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
7,12081417216.0,"00007-8-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
8,15412185088.0,"00008-9-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
9,24858869760.0,"00009-10-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
10,22990594048.0,"00010-11-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
11,25377101824.0,"00011-12-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
12,23728437248.0,"00012-13-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
13,17399236608.0,"00013-14-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
14,23294230528.0,"00014-15-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
15,20243611648.0,"00015-16-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
16,8584540160.0,"00016-17-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
17,13456137216.0,"00017-18-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
18,25461270528.0,"00018-19-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
19,18870075392.0,"00019-20-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
