,StyleLoss,ImageIndex
0,16964187136.0,"00004-1-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
1,18741876736.0,"00005-2-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
2,15923119104.0,"00006-3-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
3,12677285888.0,"00007-4-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
4,15004148736.0,"00008-5-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
5,15834650624.0,"00009-6-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
6,13690752000.0,"00010-7-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
7,17095556096.0,"00011-8-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
8,9173249024.0,"00012-9-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
9,22788098048.0,"00013-10-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
10,17577836544.0,"00014-11-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
11,12386003968.0,"00015-12-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
12,15759239168.0,"00016-13-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
13,14343323648.0,"00017-14-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
14,13103345664.0,"00018-15-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
15,15849131008.0,"00019-16-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
16,22199830528.0,"00020-17-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
17,12799336448.0,"00021-18-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
18,10193092608.0,"00022-19-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
19,12726280192.0,"00023-20-[(white background_1.5),__5] (isometric_1.0), double exposure, bubble, mid shot, full body, __ masterpiece, best quality, 1girl,.png"
