,Rating,Artifact,ClipScore,LAIONScore,ImageIndex,name
0,-1.0453233889432836,0.6762000981164484,-0.5348393416325705,-0.8258356749378277,1,revAnimated_v122.safetensors-13
1,-1.6984266883307715,1.1659728137473608,-0.1446161610965396,-0.8106286448923826,2,revAnimated_v122.safetensors-13
2,-0.2506511804944248,0.3292848890868782,0.48743546934914417,0.36682500594616807,3,revAnimated_v122.safetensors-13
3,-0.8486068199253771,1.3022756976471808,-1.5461219503456645,-0.14107062729540204,4,revAnimated_v122.safetensors-13
4,-0.702938984697411,0.7936703404520383,0.6193418965725912,-0.36580183151865336,5,revAnimated_v122.safetensors-13
5,-0.6901679598603869,0.8335620030531963,0.43247445800604123,-0.09121679571862897,6,revAnimated_v122.safetensors-13
6,-0.3759988936272005,0.04274970672409451,0.5753730874981089,-0.17121658134822063,7,revAnimated_v122.safetensors-13
7,-0.7042735996953593,1.3054001286972903,-0.11713565542498813,0.14885896444524416,8,revAnimated_v122.safetensors-13
8,-0.306335701219031,0.42350434532053716,0.04774737860432068,-1.2233799742294509,9,revAnimated_v122.safetensors-13
9,-1.8866717567622153,1.8598426537708201,-0.8151404994823954,0.4069645083818251,10,revAnimated_v122.safetensors-13
10,-1.1085367152123613,1.087104847326303,-1.1174260618694616,-0.4583581481230124,11,revAnimated_v122.safetensors-13
11,-1.6453661760686833,0.8732647286790216,1.135975403197759,-0.6961945977512815,12,revAnimated_v122.safetensors-13
12,-0.6518508270065756,0.8981149888698443,-1.535129748077044,-0.3526174045376248,13,revAnimated_v122.safetensors-13
13,-0.21393999183884105,-0.46447492020856007,-0.562319847304122,0.30115430727362097,14,revAnimated_v122.safetensors-13
14,0.10852896505926445,0.270157711676375,-0.8096443983480852,-0.10355800837266518,15,revAnimated_v122.safetensors-13
15,1.2867238385748019,-0.7274114897476474,-0.12263175655929844,0.05638877516917758,16,revAnimated_v122.safetensors-13
16,-1.1548940047957825,0.9774983253610233,0.014770771798458916,-0.7083996736605973,17,revAnimated_v122.safetensors-13
17,0.9887255288675947,-0.5824588499694513,0.27858362624535304,-0.09931276457812054,18,revAnimated_v122.safetensors-13
18,-1.0637917472229004,0.6642398587466034,-0.8865898142284293,-0.7627098999012772,19,revAnimated_v122.safetensors-13
19,1.5144989045758304,-0.9139105531170764,0.520412076155006,0.2163939030301862,20,revAnimated_v122.safetensors-13
20,-0.017517362787902648,0.1894744118739949,0.44346666027466186,0.5057358841278048,21,revAnimated_v122.safetensors-13
21,-0.08126465100880974,0.7382733462263009,-0.5128549370953293,0.29315696809652886,22,revAnimated_v122.safetensors-13
22,-1.0530504735187265,0.8290544379622851,-2.2935917046118646,-1.3971904793254675,23,revAnimated_v122.safetensors-13
23,-0.6180871547061503,0.7774688746282663,-0.05118244181326461,-0.5205976451684243,24,revAnimated_v122.safetensors-13
24,-0.8034687724534622,0.9606242823655186,0.16866160355914714,-0.620635926130577,25,revAnimated_v122.safetensors-13
25,-1.0150417747130946,0.509711527684197,-0.9360547244372219,-1.7627482002096346,26,revAnimated_v122.safetensors-13
26,-0.5863080120051953,1.0906585931829593,-1.3097896015703219,0.09021458878081447,27,revAnimated_v122.safetensors-13
27,1.1220380295076808,-0.6171578706607426,-0.4469017234836058,-0.25950681690119004,28,revAnimated_v122.safetensors-13
28,1.5439787062334025,-1.1992512980365606,0.23461481717087068,0.3424481937384882,29,revAnimated_v122.safetensors-13
29,0.7883848597835799,-0.1256969815212198,-1.0130001403175661,-0.29848637870581146,30,revAnimated_v122.safetensors-13
30,-1.4614571569724537,1.3486926568544537,-1.1558987698096337,-0.5705292691707519,31,revAnimated_v122.safetensors-13
31,-0.599070920156741,0.9630602713070324,-0.27652258831998666,0.340843724961427,32,revAnimated_v122.safetensors-13
0,-0.3516621717466958,-0.5876736066397913,-0.9855196346460146,-0.8077850539082749,1,Moyou_v1020.safetensors-13
1,0.2163086922372779,-0.9269673961529148,-0.6117847575129146,-0.8746851507346741,2,Moyou_v1020.safetensors-13
2,-0.9751111607388258,-0.06050074462824515,-1.4856648378682513,-1.3815236404789772,3,Moyou_v1020.safetensors-13
3,-1.1449968663813628,0.32470713366925363,-1.1339143652723924,-0.6084669681331257,4,Moyou_v1020.safetensors-13
