,Rating,Artifact,ClipScore,LAIONScore,ImageIndex,name
0,-0.025801654294087754,0.39744314725391894,0.13571604217861877,-1.7843465200606574,1,revAnimated_v122.safetensors-10
1,0.38422371911496267,0.3086049001645803,0.3604239965917746,-0.4958463023523643,2,revAnimated_v122.safetensors-10
2,0.16162901978811847,0.31828449773098716,1.069118314356343,-0.5025074724918683,3,revAnimated_v122.safetensors-10
3,0.8005969306462033,-0.48866776708383264,0.2567126330164719,0.7092743322480245,4,revAnimated_v122.safetensors-10
4,0.07417272282565852,0.42971817998191747,0.5332762692172791,-0.8150942981872703,5,revAnimated_v122.safetensors-10
5,0.2879438294033443,0.29927841315249687,1.0864035416188935,0.18008452065463196,6,revAnimated_v122.safetensors-10
6,0.5455200699220325,-0.4123148903417575,0.06657513312841697,-0.7599845321820498,7,revAnimated_v122.safetensors-10
7,0.14958588696466643,0.022997616836991922,0.27399786027902234,-0.395453177356227,8,revAnimated_v122.safetensors-10
8,-0.010877065690580948,0.13905722936528733,0.23942740575392146,-0.7615781738324464,9,revAnimated_v122.safetensors-10
9,-0.4370946401412963,0.72925330847275,0.8444103599431871,-0.8553699689882053,10,revAnimated_v122.safetensors-10
10,-0.4956166241435624,1.010372993492711,0.878980814468288,-1.1034772976310938,11,revAnimated_v122.safetensors-10
11,-0.524242180603715,0.6380242845117525,0.222142178491371,-2.9648475958050224,12,revAnimated_v122.safetensors-10
12,0.480807477360921,0.48520750142032054,-0.29641463938514245,-0.6165567836463459,13,revAnimated_v122.safetensors-10
13,0.4100093675035106,-0.6448263593388448,1.3283967232945997,-0.7982004368972941,14,revAnimated_v122.safetensors-10
14,0.7187267638177088,-0.7639720489024635,0.37770922385432504,-1.8505613857878183,15,revAnimated_v122.safetensors-10
15,0.12898392620079724,0.1903310660417885,0.6024171782674809,-0.6346411519399782,16,revAnimated_v122.safetensors-10
16,-0.22069788132184728,0.8059538352966557,0.6542728600551322,-1.872995198981051,17,revAnimated_v122.safetensors-10
17,0.31989646118318843,-0.026942954473320492,0.9654069507810403,-0.9702696422881515,18,revAnimated_v122.safetensors-10
18,-0.44144167097035264,0.4377578156439731,0.8444103599431871,-0.04425991025655063,19,revAnimated_v122.safetensors-10
19,0.751129088441938,-0.847114113106493,1.1555444506690953,0.7537671693925982,20,revAnimated_v122.safetensors-10
20,0.47114641315519024,0.24181877122412881,-0.10627713949708753,-1.3176205322860808,21,revAnimated_v122.safetensors-10
21,0.12091226550846398,0.19431357064413798,1.2074001324567465,-0.510652052151801,22,revAnimated_v122.safetensors-10
22,-0.254356413130935,0.022707301716301323,1.846953541171113,0.5586405519018313,23,revAnimated_v122.safetensors-10
23,-0.15321055356512744,0.24689519048187686,0.8616955872057376,-0.8592753358785056,24,revAnimated_v122.safetensors-10
24,0.0810671984452807,0.07371539539831129,0.6024171782674809,-1.28571620438387,25,revAnimated_v122.safetensors-10
25,0.06072348520255296,-0.020432251108327783,0.6197024055300313,-0.7197655521908126,26,revAnimated_v122.safetensors-10
26,1.005690268784776,-1.08369636434451,0.48142058742962773,-0.708364400462678,27,revAnimated_v122.safetensors-10
27,-0.028222011976457774,0.08802001316333162,-0.12356236675963797,-1.2712915428051805,28,revAnimated_v122.safetensors-10
28,0.30422401382760633,-0.15633977105724467,0.8444103599431871,0.07554036859283676,29,revAnimated_v122.safetensors-10
29,-0.03219348410757653,0.29818267833960177,0.27399786027902234,-0.2878351236130342,30,revAnimated_v122.safetensors-10
30,0.655080562440112,-0.7337192111530786,0.7061285418427836,0.6300804205894767,31,revAnimated_v122.safetensors-10
31,0.19593194840863642,0.14395982358211928,0.9481217235184899,-0.09480921557051739,32,revAnimated_v122.safetensors-10
0,-0.3703014035139535,0.2277889972410805,-2.266930547315894,-2.1569153719058782,1,Moyou_v1020.safetensors-10
1,-1.9863451446365001,1.64619132025003,-0.46926691201064696,-0.7073502648669711,2,Moyou_v1020.safetensors-10
2,-1.763541892106463,2.184261728972628,-1.5582362295513252,-0.6909067805651504,3,Moyou_v1020.safetensors-10
3,-0.2452208052379369,-0.49179115734783085,-1.0396794116748118,-0.6038517432951594,4,Moyou_v1020.safetensors-10
4,-1.542240874368176,1.0512164176354977,-1.2989578206130685,-0.4676300265699451,5,Moyou_v1020.safetensors-10
5,-1.705409316038284,2.2760604622300296,-0.3136998666476929,1.3719615522117043,6,Moyou_v1020.safetensors-10
6,-0.8740706270973562,0.9148884413048884,-1.1952464570377659,-2.011931775592904,7,Moyou_v1020.safetensors-10
7,-0.17959497775190555,-0.009609594634118484,-0.10627713949708753,0.8534800046723607,8,Moyou_v1020.safetensors-10
8,-0.8490100269542843,1.3734197875877836,-3.5806078192697277,0.20715438228538238,9,Moyou_v1020.safetensors-10
9,-0.5570388011277326,0.445975826740686,-0.8322566845242064,-1.8611909126061756,10,Moyou_v1020.safetensors-10
10,0.0025330682069259042,-0.13016954657251859,0.11843081491606831,2.327472551712216,11,Moyou_v1020.safetensors-10
11,-0.9900107295146748,0.3149053753387269,-2.1805044110031413,-1.8436860503672332,12,Moyou_v1020.safetensors-10
12,0.7568667455125985,-0.6998360692769193,-1.160676002512665,0.5505652610093072,13,Moyou_v1020.safetensors-10
13,-0.027357656708536335,0.5647829670099533,-1.782944183964481,0.8167128650938407,14,Moyou_v1020.safetensors-10
14,-1.2382859859675204,2.235459119034276,-1.3853839569258208,-0.7158129429590975,15,Moyou_v1020.safetensors-10
15,-0.8625985715998352,0.9002707564504695,-1.0223941844122613,-0.5747630589412781,16,Moyou_v1020.safetensors-10
16,0.06953811668126167,-1.1219478842122776,-0.9359680480995091,2.579834840571875,17,Moyou_v1020.safetensors-10
17,-1.4148898160245844,1.1906386617101625,-2.2323600927907927,-2.1700487428192266,18,Moyou_v1020.safetensors-10
18,0.15718097100126546,-1.5272996889198327,-2.318786229103545,0.8206056340264302,19,Moyou_v1020.safetensors-10
19,-0.6875214161630208,0.9189228203958882,-0.814971457261656,-0.24715316867593087,20,Moyou_v1020.safetensors-10
20,-1.3478049307771511,1.8599742786868454,-0.6075487301110506,-1.66681702308862,21,Moyou_v1020.safetensors-10
21,-0.8872306600832213,1.0270429059244357,-0.8668271390493073,2.272665136692045,22,Moyou_v1020.safetensors-10
22,-0.3306184539798149,0.1060268312762399,-1.35081350240072,-0.6537459548081727,23,Moyou_v1020.safetensors-10
23,-1.3150555605882335,1.0313493985611646,-0.4865521392731974,0.6634272146495563,24,Moyou_v1020.safetensors-10
24,-1.1609616272398755,0.9849808863377384,-0.9186828208369586,0.08572896689132166,25,Moyou_v1020.safetensors-10
25,-0.32517814815589463,-0.036515162747431947,-0.4865521392731974,1.072004179121225,26,Moyou_v1020.safetensors-10
26,-1.083209571513495,-0.09943436708656195,0.48142058742962773,-0.5852760546508121,27,Moyou_v1020.safetensors-10
27,-2.847125680309455,1.8026702602244284,-0.15813282128473888,0.5000065072270574,28,Moyou_v1020.safetensors-10
28,0.5025825498927514,-2.9923490082491715,-3.2521885012812692,4.054085645744787,29,Moyou_v1020.safetensors-10
29,-1.7869202173878405,1.1199255429710049,-0.6421191846361515,1.1712540394551212,30,Moyou_v1020.safetensors-10
30,-0.9137723138333441,0.27354320630943507,0.032004678603316065,-0.8678041532486128,31,Moyou_v1020.safetensors-10
31,-1.8010195544490244,2.284252081043043,-0.9705385026246099,-0.20343195644113418,32,Moyou_v1020.safetensors-10
0,-1.2286876506549376,0.9135369743637346,-1.9385112293274351,1.3459026766872333,1,AWPainting 1.1_v1.1.safetensors-10
1,-0.6165620034375157,0.20901680290089256,-0.279129412122592,0.49656726477205115,2,AWPainting 1.1_v1.1.safetensors-10
2,-1.2940022776580793,1.774780896984255,0.5332762692172791,0.7405897056272627,3,AWPainting 1.1_v1.1.safetensors-10
3,-1.6918109954613334,1.2070501117773857,-1.005108957149711,0.5013261432972477,4,AWPainting 1.1_v1.1.safetensors-10
4,-1.0041279891167583,1.1267984576778018,-0.9878237298871604,0.4870904510842177,5,AWPainting 1.1_v1.1.safetensors-10
5,-0.11157323241200337,0.37534370501012276,-1.5063805477636738,0.8909242844778281,6,AWPainting 1.1_v1.1.safetensors-10
6,-1.2908136946998845,0.16701484851157977,-1.437239638713472,0.5808979936871149,7,AWPainting 1.1_v1.1.safetensors-10
7,-0.9455131337661953,-0.19377768052407515,-1.091535093462463,1.596935881008419,8,AWPainting 1.1_v1.1.safetensors-10
8,-1.1302309868849911,1.1357736542930603,-1.126105547987564,0.7819613987490238,9,AWPainting 1.1_v1.1.safetensors-10
9,-0.2559205621548833,0.8844981816645192,0.06657513312841697,1.1556294224044925,10,AWPainting 1.1_v1.1.safetensors-10
10,-1.0245270993040843,1.0403801099800645,-1.35081350240072,0.0893382817754217,11,AWPainting 1.1_v1.1.safetensors-10
11,-1.181377030646201,1.2262764354129512,-1.9385112293274351,-0.7972366931324297,12,AWPainting 1.1_v1.1.safetensors-10
12,-0.419217720255087,1.200170826519351,-0.29641463938514245,0.5819625211136645,13,AWPainting 1.1_v1.1.safetensors-10
13,-1.0252920659361089,0.5012458192007604,-0.29641463938514245,-0.06893615992227833,14,AWPainting 1.1_v1.1.safetensors-10
14,-1.2735314773071558,0.45148180316760883,-1.160676002512665,0.25523763737749017,15,AWPainting 1.1_v1.1.safetensors-10
15,0.604759770221225,0.15209956790648255,-0.5384078210608487,0.4394103306388506,16,AWPainting 1.1_v1.1.safetensors-10
16,-0.5830476666165731,0.07652753873040907,-1.2643873660879676,0.8234685199161745,17,AWPainting 1.1_v1.1.safetensors-10
