,Rating,Artifact,ClipScore,LAIONScore,ImageIndex,name
0,-0.059479246789805824,0.10575062277123305,1.503923419913943,0.44403239156441804,1,revAnimated_v122.safetensors-5
1,-0.5989250267917258,0.5263226907259408,0.7308819276792373,0.09125308836543942,2,revAnimated_v122.safetensors-5
2,0.37165199396568205,-0.8394506283574265,-0.06198114127943529,-0.7386365207722384,3,revAnimated_v122.safetensors-5
3,-0.2209688489080988,0.5275101140541334,1.014991194056095,0.4514097361840402,4,revAnimated_v122.safetensors-5
4,-0.9389051800978867,0.8676797206389183,1.014991194056095,0.48138225405358237,5,revAnimated_v122.safetensors-5
5,-0.00849581362375035,-0.8570772273355453,1.114099077675929,-0.14860378774444527,6,revAnimated_v122.safetensors-5
6,0.03517499680344631,0.4179823325990378,0.8035610423337822,-0.023383502564503948,7,revAnimated_v122.safetensors-5
7,0.6400748621464004,-0.11566149462259373,1.1008846931932845,-0.20075355722405147,8,revAnimated_v122.safetensors-5
8,-1.1324142908871848,0.31851681405665805,0.1494490104428774,-0.8247174167034982,9,revAnimated_v122.safetensors-5
9,0.8790530989449882,-1.0739693488429838,0.7374891199205595,0.20356713116569375,10,revAnimated_v122.safetensors-5
10,0.33954404354473794,-0.4540510114821042,0.9951696173321282,0.4342023265010508,11,revAnimated_v122.safetensors-5
11,-0.5664812853364604,0.5047766017611237,-0.11483867921001346,0.3221198533963232,12,revAnimated_v122.safetensors-5
12,0.22444321782737672,-0.5644761546689367,-0.44519829127612703,0.10127772678244457,13,revAnimated_v122.safetensors-5
13,-0.5366102640542173,-0.6100952656055292,0.3080216242346119,-0.586444532120412,14,revAnimated_v122.safetensors-5
14,0.48335248606140474,-0.11788059649385492,0.32123600871725644,0.36923812037903997,15,revAnimated_v122.safetensors-5
15,0.5174334784484677,0.0355463090258791,0.34766477768254556,-0.334868037041057,16,revAnimated_v122.safetensors-5
16,0.17325342057813026,-0.22974036865775113,1.9466053000825352,1.0167412449440159,17,revAnimated_v122.safetensors-5
17,-0.5681135029979363,1.0164672085158861,1.014991194056095,0.5031196602656339,18,revAnimated_v122.safetensors-5
18,-0.23878231161532482,0.07827996036962434,0.08998428027097695,-0.7143367753256598,19,revAnimated_v122.safetensors-5
19,0.2625421980084164,0.40754899989626175,0.20891374061477783,0.6804842339856398,20,revAnimated_v122.safetensors-5
20,1.0976207055503364,-1.0469376985873613,-0.015730795590179394,1.1550006852874621,21,revAnimated_v122.safetensors-5
21,-1.4825098794627918,1.4801204790965785,0.27498566302800054,0.12501430569138117,22,revAnimated_v122.safetensors-5
22,-0.3458033003890718,0.01415021587760737,0.9951696173321282,0.062172593405885,23,revAnimated_v122.safetensors-5
23,0.35925433012463936,-0.6232238193045601,0.24855689406271148,0.5495007408803424,24,revAnimated_v122.safetensors-5
24,0.5142675514160985,0.2582508990828309,0.17587777940816648,0.6932109755954189,25,revAnimated_v122.safetensors-5
25,0.010232985243414757,-0.4314993756495747,0.9951696173321282,0.15309589941993548,26,revAnimated_v122.safetensors-5
26,-0.6358886449959061,0.03997667326579457,1.2396357302610521,0.8873253005468997,27,revAnimated_v122.safetensors-5
27,0.7479342499480245,-0.2458212790385414,0.5326661604395692,0.7326120797070896,28,revAnimated_v122.safetensors-5
28,-1.4037320085415164,1.0974811510891465,0.31462881647593416,-0.257716961853868,29,revAnimated_v122.safetensors-5
29,0.5919366647893581,-0.9103335817117848,0.6846315819899814,0.9360755172773821,30,revAnimated_v122.safetensors-5
30,-0.2718149456982328,0.5331801649729541,0.5392733526808914,0.09206700788699507,31,revAnimated_v122.safetensors-5
31,0.2281980374873886,-0.31442163055052263,0.23534250958006692,0.6011024164060391,32,revAnimated_v122.safetensors-5
0,-1.3280309038640536,0.45381513111467925,-1.931816545573638,1.1195335255299772,1,Moyou_v1020.safetensors-5
1,-0.29820366295645484,0.4227848118960267,-1.1059175154083543,-0.07674181921248317,2,Moyou_v1020.safetensors-5
2,-1.9827853117437606,0.9760336672370077,-2.6586076921190878,1.0009342153132654,3,Moyou_v1020.safetensors-5
3,-0.7475596565083159,0.8199543966686033,-0.05537394903811302,1.4386201231472526,4,Moyou_v1020.safetensors-5
4,-0.6069617214182965,0.6982016948483003,-1.4594023003190957,0.7511678005166965,5,Moyou_v1020.safetensors-5
5,0.196214480747253,-1.4485789356469163,-0.0025164111075348496,-1.1932530508424908,6,Moyou_v1020.safetensors-5
6,-0.06364607557758231,0.2114281631793241,-1.102613919287693,0.44544921443527413,7,Moyou_v1020.safetensors-5
7,-1.0973690677142016,1.0105013470320325,-1.2413649563554607,1.084101991879496,8,Moyou_v1020.safetensors-5
8,0.35255648540364926,-1.3020774467301215,0.27498566302800054,-2.1627928887316603,9,Moyou_v1020.safetensors-5
9,-1.4835941896978164,0.5799119626462208,-0.4650198680000938,-1.7967044940968737,10,Moyou_v1020.safetensors-5
10,-0.7459727382797356,0.9777740368157406,-0.5641277516199279,0.22880959821299676,11,Moyou_v1020.safetensors-5
11,0.5783813487743172,-1.897538365174733,-0.200732178347203,-1.3625633839097964,12,Moyou_v1020.safetensors-5
12,-0.32310037508359213,-0.7425917444318426,-0.022337987831501663,-2.191519863090943,13,Moyou_v1020.safetensors-5
13,-0.5309730012938778,-0.07231270364096003,-2.827091094272806,0.5656544399369408,14,Moyou_v1020.safetensors-5
14,-0.8509308052601899,-0.9810754240192188,-0.6962715964463734,-2.463701950367527,15,Moyou_v1020.safetensors-5
15,-0.5871176936555604,0.586950790720208,-0.881272979203397,0.23572791414621969,16,Moyou_v1020.safetensors-5
16,-0.2298194952495554,-0.4268641390748654,-2.2919085227257017,1.3082696785587207,17,Moyou_v1020.safetensors-5
17,0.32354902950089187,-1.1766007198547852,-0.689664404205051,-1.5581781160601045,18,Moyou_v1020.safetensors-5
18,-3.177936787716195,2.161953901463024,-1.0927031309257096,-1.6425612909691296,19,Moyou_v1020.safetensors-5
19,-0.5790896274923983,0.26938299278463573,-1.974763295142233,-0.2304821732841039,20,Moyou_v1020.safetensors-5
20,-0.9625687409961997,0.6075540488381661,-4.062636043400071,0.2029148993605414,21,Moyou_v1020.safetensors-5
21,-1.0504589883156619,0.9612661348596265,0.1956993561321333,0.6826711288617389,22,Moyou_v1020.safetensors-5
22,-0.2888475324669729,-0.09382638932833533,-3.3028089356480095,0.6644333025453996,23,Moyou_v1020.safetensors-5
23,-1.007392170327073,0.10200752159318859,-0.3196616386910039,-0.7171539782487547,24,Moyou_v1020.safetensors-5
24,-0.7475114809209508,0.4345409300053421,-1.053059977477776,0.03517896617584108,25,Moyou_v1020.safetensors-5
25,-0.8529369230027087,-0.1336035029222632,-0.48484144472406066,-2.639416761286265,26,Moyou_v1020.safetensors-5
26,-0.8430968795237233,-0.5887164193629936,-0.980380862823231,-2.5175795860368324,27,Moyou_v1020.safetensors-5
27,-0.3356289039529998,-0.08065341178119961,-1.1092211115290154,0.061024336572444556,28,Moyou_v1020.safetensors-5
28,-1.0328619562322703,-0.7075172871350434,-0.12144587145133573,-2.3275060837605497,29,Moyou_v1020.safetensors-5
29,-1.5443896238367791,0.8018963637303526,-2.149853889537273,0.7455964254752062,30,Moyou_v1020.safetensors-5
